id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'संविधान का निर्माण' नामक अध्याय मुख्य रूप से किस अवधि से संबंधित है?|1930-1940|1946-1950|1950-1956|1919-1929|1946-1950|History_C15|30
2|भारत का संविधान कब अस्तित्व में आया (लागू हुआ)?|15 अगस्त 1947|26 जनवरी 1950|26 नवंबर 1949|1 जनवरी 1950|26 जनवरी 1950|History_C15|30
3|भारतीय संविधान सभा का गठन किस योजना के तहत किया गया था?|माउंटबेटन योजना|वेवेल योजना|कैबिनेट मिशन योजना|क्रिप्स मिशन|कैबिनेट मिशन योजना|History_C15|30
4|संविधान सभा की पहली बैठक कब हुई थी?|9 दिसंबर 1946|26 जनवरी 1950|15 अगस्त 1947|26 नवंबर 1949|9 दिसंबर 1946|History_C15|30
5|संविधान सभा के स्थायी अध्यक्ष (Permanent President) कौन थे?|जवाहरलाल नेहरू|डॉ. राजेंद्र प्रसाद|डॉ. बी.आर. अम्बेडकर|सरदार वल्लभभाई पटेल|डॉ. राजेंद्र प्रसाद|History_C15|30
6|संविधान सभा के समक्ष 'उद्देश्य प्रस्ताव' (Objective Resolution) किसने प्रस्तुत किया था?|डॉ. राजेंद्र प्रसाद|जवाहरलाल नेहरू|डॉ. बी.आर. अम्बेडकर|सरदार वल्लभभाई पटेल|जवाहरलाल नेहरू|History_C15|30
7|उद्देश्य प्रस्ताव कब प्रस्तुत किया गया था?|13 दिसंबर 1946|9 दिसंबर 1946|22 जनवरी 1947|26 नवंबर 1949|13 दिसंबर 1946|History_C15|30
8|संविधान सभा की 'प्रारूप समिति' (Drafting Committee) के अध्यक्ष कौन थे?|जवाहरलाल नेहरू|डॉ. राजेंद्र प्रसाद|डॉ. बी.आर. अम्बेडकर|के.एम. मुंशी|डॉ. बी.आर. अम्बेडकर|History_C15|30
9|संविधान को बनने में लगभग कितना समय लगा?|1 वर्ष 11 महीने 18 दिन|2 वर्ष 11 महीने 18 दिन|3 वर्ष 10 महीने 5 दिन|4 वर्ष 2 महीने 10 दिन|2 वर्ष 11 महीने 18 दिन|History_C15|30
10|भारतीय संविधान कब अंगीकृत (Adopted) किया गया था?|15 अगस्त 1947|26 जनवरी 1950|26 नवंबर 1949|1 जनवरी 1950|26 नवंबर 1949|History_C15|30
