id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'बंधुत्व, जाति तथा वर्ग' नामक अध्याय किस काल के सामाजिक इतिहास से संबंधित है?|हड़प्पा काल|आरंभिक समाज (600 ई.पू. से 600 ई.)|गुप्त काल|मुगल काल|आरंभिक समाज (600 ई.पू. से 600 ई.)|History_C3|30
2|महाभारत का मौलिक नाम क्या था?|राजतरंगिणी|शतसाहस्री संहिता|जय संहिता|अर्थशास्त्र|जय संहिता|History_C3|30
3|महाभारत की रचना किसने की थी?|वाल्मीकि|वेद व्यास|तुलसीदास|कालिदास|वेद व्यास|History_C3|30
4|महाभारत में कितने श्लोक हैं?|10,000 से अधिक|50,000 से अधिक|1,00,000 से अधिक|2,00,000 से अधिक|1,00,000 से अधिक|History_C3|30
5|महाभारत की कथावस्तु किस संघर्ष पर केंद्रित है?|राम-रावण|पांडव-कौरव|कृष्ण-कंस|शिव-दक्ष|पांडव-कौरव|History_C3|30
6|संस्कृत के विद्वान वी.एस. सुकथंकर ने किस ग्रंथ के समालोचनात्मक संस्करण (Critical Edition) को तैयार करने का बीड़ा उठाया?|रामायण|मनुस्मृति|भगवद गीता|महाभारत|महाभारत|History_C3|30
7|मनुस्मृति (Manusmriti) का संकलन कब हुआ था?|200 ई.पू. से 200 ई.|400 ई.पू. से 300 ई.पू.|100 ई.पू. से 100 ई.|500 ई. से 700 ई.|200 ई.पू. से 200 ई.|History_C3|30
8|मनुस्मृति में कितने प्रकार के विवाहों को मान्यता दी गई है?|4|6|8|10|8|History_C3|30
9|पितृवंशिकता (Patriliny) का क्या अर्थ है?|वंशावली माता से पुत्र को चलती है|वंशावली पिता से पुत्र को चलती है|वंश भाई से भाई को चलता है|वंश मामा से भांजे को चलता है|वंशावली पिता से पुत्र को चलती है|History_C3|30
10|बहुपति प्रथा (Polyandry) का सबसे प्रसिद्ध उदाहरण किस ग्रंथ में मिलता है?|रामायण|मनुस्मृति|महाभारत|पुराण|महाभारत|History_C3|30
11|विवाह के बाद स्त्रियों को किस गोत्र को अपनाना पड़ता था?|पिता का गोत्र|पति का गोत्र|माँ का गोत्र|स्वयं का नया गोत्र|पति का गोत्र|History_C3|30
12|सातवाहन शासक गौतमीपुत्र सातकर्णि ने स्वयं को क्या कहा है?|एकमात्र ब्राह्मण|क्षत्रिय राजा|देवपुत्र|वैश्य प्रमुख|एकमात्र ब्राह्मण|History_C3|30
13|सातवाहन शासक किस आधार पर सत्ता का दावा करते थे?|पितृवंशिकता|मातृनाम (Matronymics)|जनजातीय संबद्धता|सैन्य शक्ति|मातृनाम (Matronymics)|History_C3|30
14|वर्ण व्यवस्था में सबसे ऊपरी स्थान किसे प्राप्त था?|वैश्य|शूद्र|क्षत्रिय|ब्राह्मण|ब्राह्मण|History_C3|30
15|ब्राह्मणों द्वारा सुझाए गए वर्ण व्यवस्था के नियम किस ग्रंथ में मिलते हैं?|रामायण|भगवद गीता|मनुस्मृति|उपनिषद|मनुस्मृति|History_C3|30
