id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'औपनिवेशिक शहर' नामक अध्याय मुख्य रूप से किस कालखंड से संबंधित है?|15वीं-16वीं शताब्दी|18वीं-19वीं शताब्दी|20वीं शताब्दी|10वीं-12वीं शताब्दी|18वीं-19वीं शताब्दी|History_C12|30
2|औपनिवेशिक काल में भारत में कितने प्रेसीडेंसी शहर (Presidency Cities) थे?|दो|तीन|चार|पाँच|तीन|History_C12|30
3|तीन प्रेसीडेंसी शहर कौन से थे?|दिल्ली, लखनऊ, पटना|बॉम्बे, मद्रास, कलकत्ता|सूरत, गोवा, हुगली|पुणे, नागपुर, अमृतसर|बॉम्बे, मद्रास, कलकत्ता|History_C12|30
4|ईस्ट इंडिया कंपनी ने अपनी पहली व्यापारिक बस्ती कहाँ स्थापित की थी?|बॉम्बे|मद्रास (चेन्नई)|कलकत्ता (कोलकाता)|सूरत|सूरत|History_C12|30
5|मद्रास का नाम बदलकर चेन्नई कब किया गया?|1947|1969|1996|2001|1996|History_C12|30
6|कलकत्ता शहर की स्थापना किस वर्ष हुई थी?|1600 ई.|1690 ई.|1757 ई.|1857 ई.|1690 ई.|History_C12|30
7|औपनिवेशिक शहर अपनी सुरक्षा के लिए किस प्रकार के निर्माण करते थे?|किलेबंदी (Fortification)|विशाल महल|दीवार रहित शहर|केवल बाजार|किलेबंदी (Fortification)|History_C12|30
8|कलकत्ता में अंग्रेजों ने किस किले का निर्माण किया?|फोर्ट विलियम|फोर्ट सेंट जॉर्ज|फोर्ट विक्टोरिया|फोर्ट डलहौजी|फोर्ट विलियम|History_C12|30
9|मद्रास में अंग्रेजों ने किस किले का निर्माण किया?|फोर्ट विलियम|फोर्ट सेंट जॉर्ज|फोर्ट डलहौजी|फोर्ट जॉर्ज|फोर्ट सेंट जॉर्ज|History_C12|30
10|औपनिवेशिक शहरों में यूरोपीय लोगों के रहने के लिए बनाए गए क्षेत्र को क्या कहा जाता था?|ब्लैक टाउन|व्हाइट टाउन|सिविल लाइंस|कैंटोनमेंट|व्हाइट टाउन|History_C12|30
11|औपनिवेशिक शहरों में भारतीय कारीगरों और व्यापारियों के रहने के लिए बनाए गए क्षेत्र को क्या कहा जाता था?|व्हाइट टाउन|ब्लैक टाउन|सिविल लाइंस|कैंटोनमेंट|ब्लैक टाउन|History_C12|30
12|औपनिवेशिक शहरों में 'शहरी भारतीयों' को किस वर्ग के रूप में जाना जाता था?|प्रोटेस्टेंट|ज़मींदार|बाबू वर्ग (Babu Culture)|व्यापारी|बाबू वर्ग (Babu Culture)|History_C12|30
13|औपनिवेशिक काल में 'नगरीकरण' (Urbanisation) के प्रमुख कारणों में से एक क्या था?|औद्योगिक क्रांति|व्यापार और प्रशासन का केंद्रीकरण|कृषि का विकास|मुगल साम्राज्य का पतन|व्यापार और प्रशासन का केंद्रीकरण|History_C12|30
14|बॉम्बे में 'गेटी ऑफ इंडिया' (Gateway of India) का निर्माण कब हुआ?|1857 ई.|1911 ई.|1927 ई.|1947 ई.|1911 ई.|History_C12|30
15|विक्टोरिया टर्मिनस (CST) रेलवे स्टेशन किस स्थापत्य शैली का उदाहरण है?|इंडो-इस्लामिक|गॉथिक पुनरुत्थान (Gothic Revival)|नव-शास्त्रीय (Neo-Classical)|इंडो-सारसेनिक|गॉथिक पुनरुत्थान (Gothic Revival)|History_C12|30
16|बॉम्बे में 'ताज महल होटल' का निर्माण किस शैली में किया गया?|गॉथिक|इंडो-सारसेनिक|नव-शास्त्रीय|राजपूत शैली|इंडो-सारसेनिक|History_C12|30
17|मद्रास के 'ब्लैक टाउन' की पहचान क्या थी?|चौड़ी सड़कें और खुली जगह|तंग गलियाँ और भीड़भाड़|केवल सरकारी कार्यालय|महल और विशाल भवन|तंग गलियाँ और भीड़भाड़|History_C12|30
18|औपनिवेशिक शहरों के विकास से किस प्रकार के व्यापार का विकास हुआ?|अंतर्राष्ट्रीय व्यापार|अंतर्राज्यीय व्यापार|समुद्री व्यापार|स्थानीय व्यापार|समुद्री व्यापार|History_C12|30
19|भारत में रेलवे की शुरुआत कब हुई?|1853 ई.|1857 ई.|1885 ई.|1905 ई.|1853 ई.|History_C12|30
20|पहली रेलवे लाइन कहाँ से कहाँ तक बिछाई गई थी?|कलकत्ता से रानीगंज|बॉम्बे से ठाणे|मद्रास से अर्कोट|दिल्ली से आगरा|बॉम्बे से ठाणे|History_C12|30
21|1853 में रेलवे की शुरुआत का मुख्य उद्देश्य क्या था?|यात्रियों की सुविधा|सेना और माल का तेज़ी से परिवहन|भारतीय उद्योग को बढ़ावा देना|पर्यटन|सेना और माल का तेज़ी से परिवहन|History_C12|30
22|19वीं शताब्दी के अंत में, कलकत्ता, बॉम्बे और मद्रास में कौन सी संस्था स्थापित की गई थी?|स्थानीय नगर निगम (Municipal Corporations)|हाई कोर्ट|विश्वविद्यालय|उपरोक्त सभी|उपरोक्त सभी|History_C12|30
23|भारत की राजधानी कलकत्ता से दिल्ली कब स्थानांतरित की गई?|1905 ई.|1911 ई.|1919 ई.|1927 ई.|1911 ई.|History_C12|30
24|नई दिल्ली की योजना और डिज़ाइन किस वास्तुकार ने तैयार किया था?|जॉन निकोलसन|एडविन लुटियंस और हर्बर्ट बेकर|लॉर्ड कॉर्नवॉलिस|कर्नल कॉलिन मैकेंज़ी|एडविन लुटियंस और हर्बर्ट बेकर|History_C12|30
25|नयी दिल्ली में 'इंडिया गेट' (India Gate) किस शैली में निर्मित है?|इंडो-सारसेनिक|शास्त्रीय ग्रीक|ब्रिटिश क्लासिकल|इंडो-इस्लामिक|ब्रिटिश क्लासिकल|History_C12|30
26|औपनिवेशिक शहरों में सिविल लाइंस (Civil Lines) क्यों बनाए गए थे?|केवल भारतीय अधिकारियों के लिए|ब्रिटिश नागरिकों और अधिकारियों के लिए निवास स्थान|सैनिकों के लिए बैरक|व्यापारिक केंद्र|ब्रिटिश नागरिकों और अधिकारियों के लिए निवास स्थान|History_C12|30
27|'कैंटोनमेंट' (Cantonment) शब्द का क्या अर्थ है?|सैनिक छावनी|बाज़ार क्षेत्र|न्यायालय परिसर|सरकारी कार्यालय|सैनिक छावनी|History_C12|30
28|19वीं सदी में औपनिवेशिक शहरों के विकास में किस आर्थिक कारक का सबसे अधिक योगदान था?|कृषि|शिक्षा|औद्योगिक उत्पादन|जमा पूंजी (Capital Accumulation)|जमा पूंजी (Capital Accumulation)|History_C12|30
29|'गॉथिक पुनरुत्थान' (Gothic Revival) शैली में किस यूरोपीय स्थापत्य की नकल की गई?|रोमन|ग्रीक|जर्मन|ब्रिटिश|ब्रिटिश|History_C12|30
30|कलकत्ता में 'रायटर्स बिल्डिंग' (Writers' Building) का उपयोग किसलिए किया जाता था?|लेखकों के निवास|ईस्ट इंडिया कंपनी का प्रशासनिक कार्यालय|न्यायालय|विश्वविद्यालय|ईस्ट इंडिया कंपनी का प्रशासनिक कार्यालय|History_C12|30
31|19वीं सदी में किस महामारी के कारण औपनिवेशिक शहरों में स्वच्छता पर ध्यान दिया गया?|प्लेग और हैजा|चेचक|फ्लू|मलेरिया|प्लेग और हैजा|History_C12|30
32|कलकत्ता में 'ग्रैंड ट्रंक रोड' किस क्षेत्र को जोड़ता था?|केवल कलकत्ता|उत्तरी भारत से कलकत्ता|पूर्वी और पश्चिमी तट|दक्षिण भारत|उत्तरी भारत से कलकत्ता|History_C12|30
33|औपनिवेशिक भारत में 'मद्रास' किस तट पर स्थित था?|पश्चिमी तट|पूर्वी तट|उत्तरी तट|दक्षिणी तट|पूर्वी तट|History_C12|30
34|औपनिवेशिक काल में जनगणना (Census) की शुरुआत कब हुई?|1857 ई.|1872 ई.|1881 ई.|1901 ई.|1872 ई.|History_C12|30
35|पूरे भारत में नियमित दशकीय जनगणना की शुरुआत कब हुई?|1872 ई.|1881 ई.|1901 ई.|1947 ई.|1881 ई.|History_C12|30
36|भारत के औपनिवेशिक शहरों में किस सामाजिक वर्ग को 'भीड़' (Crowd) माना जाता था?|केवल यूरोपीय|भारतीय मजदूर वर्ग और गरीब|ज़मींदार और कुलीन|शिक्षित भारतीय|भारतीय मजदूर वर्ग और गरीब|History_C12|30
37|19वीं सदी में औपनिवेशिक शहरों में महिलाओं की स्थिति में किस प्रकार का परिवर्तन आया?|कोई परिवर्तन नहीं|उनकी भागीदारी केवल घर तक सीमित हो गई|वे सार्वजनिक स्थानों पर अधिक दिखाई देने लगीं|शिक्षा पूरी तरह से बंद हो गई|वे सार्वजनिक स्थानों पर अधिक दिखाई देने लगीं|History_C12|30
38|बॉम्बे में 'एलफिंस्टन सर्कल' (Elphinstone Circle) को अब किस नाम से जाना जाता है?|कसाब चौक|हॉर्निमैन सर्कल|गेटवे ऑफ इंडिया|चर्चगेट|हॉर्निमैन सर्कल|History_C12|30
39|औपनिवेशिक शहर 'मद्रास' किस नदी के मुहाने पर बसा था?|कावेरी|कृष्णा|कुवम|तुंगभद्रा|कुवम|History_C12|30
40|कलकत्ता में 'दलदल' (Marshes) को सुखाकर कौन सा क्षेत्र बनाया गया था?|फोर्ट विलियम|व्हाइट टाउन|टॉलीगंज|ब्लैक टाउन|व्हाइट टाउन|History_C12|30
41|औपनिवेशिक काल में भारतीय शहरों में बढ़ती हुई आबादी के लिए किस शब्द का प्रयोग किया गया?|आधुनिकता|अराजकता और भीड़भाड़|विकास|प्रगति|अराजकता और भीड़भाड़|History_C12|30
42|औपनिवेशिक शहरों में 'इंडो-सारसेनिक' (Indo-Saracenic) शैली किस स्थापत्य कला का मिश्रण थी?|यूरोपीय और रोमन|यूरोपीय और भारतीय/मुगल|ग्रीक और इस्लामी|चीनी और भारतीय|यूरोपीय और भारतीय/मुगल|History_C12|30
43|किस प्रेसीडेंसी शहर में 'अराकाट नवाब' (Arcot Nawabs) का प्रभाव था?|कलकत्ता|बॉम्बे|मद्रास|दिल्ली|मद्रास|History_C12|30
44|भारत के शहरों में पानी और स्वच्छता की समस्या पर किस आयोग ने 1860 के दशक में ध्यान केंद्रित किया?|सैंडहर्स्ट आयोग|रॉयल कमीशन ऑन सेनेट्री इम्प्रूवमेंट|पब्लिक वर्क्स डिपार्टमेंट|एग्रीकल्चरल कमीशन|रॉयल कमीशन ऑन सेनेट्री इम्प्रूवमेंट|History_C12|30
45|18वीं शताब्दी के अंत में, किस शहर को 'बंगाल की कला की राजधानी' कहा जाता था?|मुर्शिदाबाद|ढाका|कलकत्ता|पटना|कलकत्ता|History_C12|30
46|नयी दिल्ली में 'लुटियंस' की वास्तुकला को क्या कहा जाता था?|शाही और भव्य|साधारण और व्यावहारिक|राष्ट्रीय और पारंपरिक|मिश्रित और अराजक|शाही और भव्य|History_C12|30
47|औपनिवेशिक शहरों में 'टाउन हॉल' (Town Hall) का उपयोग किसलिए होता था?|केवल राजनीतिक बैठकें|सार्वजनिक समारोह और सामाजिक सभाएँ|सैन्य मुख्यालय|धार्मिक अनुष्ठान|सार्वजनिक समारोह और सामाजिक सभाएँ|History_C12|30
48|किस औपनिवेशिक शहर का विकास सात द्वीपों को मिलाकर किया गया था?|मद्रास|कलकत्ता|बॉम्बे|सूरत|बॉम्बे|History_C12|30
49|औपनिवेशिक शहर में भारतीयों के लिए शिक्षा का प्रसार करने के उद्देश्य से कौन सा कॉलेज स्थापित किया गया?|फोर्ट विलियम कॉलेज|कलकत्ता मदरसा|बॉम्बे विश्वविद्यालय|सेंट जॉर्ज कॉलेज|फोर्ट विलियम कॉलेज|History_C12|30
50|औपनिवेशिक काल में 'बबुआ' (Babua) शब्द का प्रयोग किसके लिए किया जाता था?|ग्रामीण किसान|स्थानीय ज़मींदार|भारतीय लिपिक और बाबू वर्ग (बाबू कल्चर)|यूरोपीय व्यापारी|भारतीय लिपिक और बाबू वर्ग (बाबू कल्चर)|History_C12|30
