id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'यात्रियों के नज़रिए' नामक अध्याय मुख्य रूप से किस काल से संबंधित है?|प्राचीन काल (600 ई.पू. से 600 ई.)|मध्यकाल (10वीं से 17वीं शताब्दी)|आधुनिक काल (18वीं शताब्दी से)|वैदिक काल (1500 ई.पू. से 600 ई.पू.)|मध्यकाल (10वीं से 17वीं शताब्दी)|History_C5|30
2|अल-बिरूनी (Al-Biruni) किस देश से भारत आया था?|स्पेन|उज़्बेकिस्तान|मोरक्को|इटली|उज़्बेकिस्तान|History_C5|30
3|अल-बिरूनी किस सदी में भारत आया?|10वीं सदी|11वीं सदी|13वीं सदी|14वीं सदी|11वीं सदी|History_C5|30
4|अल-बिरूनी ने किस प्रसिद्ध ग्रंथ की रचना की?|इंडिका|किताब-उल-हिंद|सफ़रनामा|रिहला|किताब-उल-हिंद|History_C5|30
5|'किताब-उल-हिंद' किस भाषा में लिखी गई है?|फ़ारसी|उर्दू|अरबी|संस्कृत|अरबी|History_C5|30
6|अल-बिरूनी ने भारत आने से पहले किस भाषा का ज्ञान प्राप्त किया?|फ़ारसी|संस्कृत|यूनानी|लैटिन|संस्कृत|History_C5|30
7|अल-बिरूनी ने 'किताब-उल-हिंद' में किस विषय पर चर्चा की है?|धर्म और दर्शन|खगोल विज्ञान और रीति-रिवाज|सामाजिक जीवन और कानून|उपरोक्त सभी|उपरोक्त सभी|History_C5|30
8|इब्न बतूता (Ibn Battuta) किस देश का निवासी था?|तुर्की|पुर्तगाल|मोरक्को|फ़्रांस|मोरक्को|History_C5|30
9|इब्न बतूता भारत कब आया था?|1333 ई.|1420 ई.|1565 ई.|1017 ई.|1333 ई.|History_C5|30
10|इब्न बतूता किसके शासनकाल में भारत आया?|अकबर|अलाउद्दीन खिलजी|मुहम्मद बिन तुगलक|फ़िरोज़ शाह तुगलक|मुहम्मद बिन तुगलक|History_C5|30
11|इब्न बतूता द्वारा लिखित यात्रा वृत्तांत को क्या कहा जाता है?|तारीख़-ए-हिंद|रिहला|सफ़रनामा|आइना-ए-अकबरी|रिहला|History_C5|30
12|मुहम्मद बिन तुगलक ने इब्न बतूता को दिल्ली का क्या नियुक्त किया था?|वज़ीर|काज़ी (न्यायाधीश)|सेनापति|राजदूत|काज़ी (न्यायाधीश)|History_C5|30
13|इब्न बतूता को किस देश में राजदूत के रूप में भेजा गया था?|ईरान|चीन|अफगानिस्तान|रूस|चीन|History_C5|30
14|इब्न बतूता ने भारतीय शहरों का वर्णन किस प्रकार किया है?|सूने और वीरान|सघन आबादी वाले और समृद्ध|केवल धार्मिक केंद्र|छोटे और अविकसित|सघन आबादी वाले और समृद्ध|History_C5|30
15|इब्न बतूता ने किस अनोखे संचार प्रणाली का वर्णन किया है?|ध्वनि संकेत प्रणाली|घुड़सवार डाक (उलूक) और पैदल डाक (दावा)|कबूतर डाक|तार संचार|घुड़सवार डाक (उलूक) और पैदल डाक (दावा)|History_C5|30
16|इब्न बतूता किस विदेशी वस्तु को देखकर चकित हुआ था?|नारियल और पान|चावल|ऊन|घोड़े|नारियल और पान|History_C5|30
17|फ्रांस्वा बर्नियर (François Bernier) किस देश का निवासी था?|इंग्लैंड|जर्मनी|फ़्रांस|पुर्तगाल|फ़्रांस|History_C5|30
