id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'किसान, ज़मींदार और राज्य' नामक अध्याय मुख्य रूप से किस साम्राज्य के कृषि समाज से संबंधित है?|विजयनगर साम्राज्य|मुगल साम्राज्य|मौर्य साम्राज्य|गुप्त साम्राज्य|मुगल साम्राज्य|History_C8|30
2|मुगल काल में, कृषि के इतिहास को जानने का सबसे महत्वपूर्ण स्रोत कौन सा है?|तुज़ुक-ए-बाबरी|अकबरनामा|आइना-ए-अकबरी|पादशाहनामा|आइना-ए-अकबरी|History_C8|30
3|'आइना-ए-अकबरी' का लेखक कौन था?|अबुल फजल|बदायूंनी|फैज़ी|तुलसीदास|अबुल फजल|History_C8|30
4|आइना-ए-अकबरी किस भाषा में लिखी गई थी?|संस्कृत|उर्दू|फ़ारसी|तुर्की|फ़ारसी|History_C8|30
5|आइना-ए-अकबरी कितने भागों (Daftars) में विभाजित है?|दो|तीन|चार|पाँच|पाँच|History_C8|30
6|आइना-ए-अकबरी के अंतिम तीन भाग किससे संबंधित हैं?|मुगल प्रशासन और राजस्व|सम्राट के संस्मरण|मुगल सेना|मुगल कला और संस्कृति|मुगल प्रशासन और राजस्व|History_C8|30
7|मुगल काल में किसानों के लिए आमतौर पर किस शब्द का प्रयोग किया जाता था?|रैयत|ज़मींदार|मंसबदार|इक्तादार|रैयत|History_C8|30
8|किसानों के लिए प्रयुक्त शब्द 'रैयत' का क्या अर्थ है?|महान राजा|महल का सेवक|किसान|सेनापति|किसान|History_C8|30
9|मुगल काल में 'खुदकाश्त' (Khud-Kashta) किसान कौन थे?|जिनके पास अपनी ज़मीन नहीं थी|जो उसी गाँव में रहते थे जहाँ उनकी ज़मीन थी|जो दूसरे गाँव में जाकर खेती करते थे|जो किराए पर ज़मीन लेते थे|जो उसी गाँव में रहते थे जहाँ उनकी ज़मीन थी|History_C8|30
10|मुगल काल में 'पाहि-काश्त' (Pahi-Kashta) किसान कौन थे?|जो अपनी ज़मीन बेच देते थे|जो दूसरे गाँव में जाकर खेती करते थे|जो सरकारी अधिकारी थे|जो जंगल में रहते थे|जो दूसरे गाँव में जाकर खेती करते थे|History_C8|30
11|मुगल काल में सिंचाई का मुख्य साधन क्या था?|वर्षा|नहरें और रहट (जलचक्र)|कुएँ और तालाब|केवल नदियाँ|कुएँ और तालाब|History_C8|30
