id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|भारत के किस राज्य का मानव विकास सूचकांक (HDI) में सर्वोच्च स्थान है?|केरल|बिहार|पंजाब|हरियाणा|केरल|Geography_C13|30
2|भारत में मानव विकास रिपोर्ट कौन तैयार करता है?|योजना आयोग (अब नीति आयोग)|विश्व बैंक|संयुक्त राष्ट्र विकास कार्यक्रम (UNDP)|गृह मंत्रालय|योजना आयोग (अब नीति आयोग)|Geography_C13|30
3|निम्नलिखित में से किस राज्य का मानव विकास सूचकांक सबसे कम है?|छत्तीसगढ़|गोवा|दिल्ली|महाराष्ट्र|छत्तीसगढ़|Geography_C13|30
4|मानव विकास सूचकांक के निर्माण में किसे एक संकेतक के रूप में नहीं लिया जाता है?|नगरीय जनसंख्या का प्रतिशत|साक्षरता दर|जन्म के समय जीवन प्रत्याशा|प्रति व्यक्ति आय|नगरीय जनसंख्या का प्रतिशत|Geography_C13|30
5|2011 की जनगणना के अनुसार भारत की साक्षरता दर कितनी थी?|74.04%|65.38%|82.14%|60.21%|74.04%|Geography_C13|30
6|भारत के किस राज्य में स्त्री साक्षरता दर निम्नतम है?|बिहार|राजस्थान|उत्तर प्रदेश|झारखंड|बिहार|Geography_C13|30
7|स्वच्छ भारत मिशन का मुख्य उद्देश्य क्या है?|देश को स्वच्छ बनाना और खुले में शौच को समाप्त करना|केवल शहरों को साफ करना|केवल नदियों को साफ करना|वृक्षारोपण को बढ़ावा देना|देश को स्वच्छ बनाना और खुले में शौच को समाप्त करना|Geography_C13|30
8|भारत में मानव विकास के निम्न स्तर का एक प्रमुख कारण क्या है?|उच्च गरीबी दर|औद्योगिक विकास|नगरीकरण|उच्च जनसंख्या घनत्व|उच्च गरीबी दर|Geography_C13|30
9|केरल के उच्च मानव विकास सूचकांक का मुख्य कारण क्या है?|उच्च साक्षरता दर|केवल उच्च प्रति व्यक्ति आय|औद्योगिक केंद्रों की अधिकता|खनिज संसाधनों की प्रचुरता|उच्च साक्षरता दर|Geography_C13|30
10|'गरीबी' को मानव विकास के संदर्भ में कैसे देखा जाता है?|वंचन और अवसरों की कमी के रूप में|केवल आय की कमी के रूप में|एक सामाजिक समस्या के रूप में|एक व्यक्तिगत विफलता के रूप में|वंचन और अवसरों की कमी के रूप में|Geography_C13|30
11|भारत में जीवन प्रत्याशा (Life Expectancy) कितनी है (लगभग)?|69.7 वर्ष|60.5 वर्ष|75.2 वर्ष|55.8 वर्ष|69.7 वर्ष|Geography_C13|30
12|भारत की मानव विकास रिपोर्ट राज्यों को किस आधार पर वर्गीकृत करती है?|HDI स्कोर के आधार पर|केवल जनसंख्या के आधार पर|केवल क्षेत्रफल के आधार पर|केवल कृषि उत्पादन के आधार पर|HDI स्कोर के आधार पर|Geography_C13|30
13|निम्नलिखित में से कौन सा कारक भारत में मानव विकास में क्षेत्रीय विषमताओं के लिए जिम्मेदार है?|साक्षरता दर में भिन्नता|ऐतिहासिक कारक|सामाजिक-राजनीतिक कारक|उपरोक्त सभी|उपरोक्त सभी|Geography_C13|30
14|'सामाजिक सशक्तीकरण' (Social Empowerment) का सूचक क्या है?|वंचित समूहों की साक्षरता|प्रति व्यक्ति आय|जन्म दर|मृत्यु दर|वंचित समूहों की साक्षरता|Geography_C13|30
