id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|भारत के कुल भौगोलिक क्षेत्रफल का कितना प्रतिशत भाग शुद्ध (निवल) बोए गए क्षेत्र के अंतर्गत आता है?|लगभग 46%|लगभग 23%|लगभग 33%|लगभग 55%|लगभग 46%|Geography_C15|30
2|'वर्तमान परती भूमि' (Current Fallow) वह भूमि होती है जिसे...|एक वर्ष या उससे कम समय के लिए खाली छोड़ा जाता है|दो से तीन वर्षों के लिए खाली छोड़ा जाता है|पाँच वर्षों से अधिक समय के लिए खाली छोड़ा जाता है|कभी जोता नहीं गया हो|एक वर्ष या उससे कम समय के लिए खाली छोड़ा जाता है|Geography_C15|30
3|भारत में भू-उपयोग संबंधी रिकॉर्ड कौन सा विभाग रखता है?|भू-राजस्व विभाग|वन विभाग|कृषि मंत्रालय|गृह मंत्रालय|भू-राजस्व विभाग|Geography_C15|30
4|भूमि निम्नीकरण (Land Degradation) का मुख्य कारण क्या है?|मृदा अपरदन|वनरोपण|फसल चक्र|जैविक खेती|मृदा अपरदन|Geography_C15|30
5|भारत में खरीफ की फसल किस ऋतु में बोई जाती है?|वर्षा ऋतु (जून-जुलाई)|शीत ऋतु (अक्टूबर-नवंबर)|ग्रीष्म ऋतु (मार्च-अप्रैल)|पतझड़ ऋतु|वर्षा ऋतु (जून-जुलाई)|Geography_C15|30
6|निम्नलिखित में से कौन सी एक रबी की फसल है?|गेहूँ|चावल|कपास|बाजरा|गेहूँ|Geography_C15|30
7|तरबूज, खीरा और सब्जियाँ किस फसल ऋतु से संबंधित हैं?|जायद|खरीफ|रबी|इनमें से कोई नहीं|जायद|Geography_C15|30
8|भारत में आर्द्रताग्राही फसलें (जैसे चावल, जूट) कहाँ उगाई जाती हैं?|अधिक वर्षा वाले क्षेत्रों में|शुष्क क्षेत्रों में|पहाड़ी ढलानों पर|तटीय क्षेत्रों में|अधिक वर्षा वाले क्षेत्रों में|Geography_C15|30
9|'हरित क्रांति' (Green Revolution) का संबंध मुख्यतः किस फसल से है?|गेहूँ और चावल|कपास और जूट|चाय और कॉफी|दालें और तिलहन|गेहूँ और चावल|Geography_C15|30
10|भारत का प्रमुख खाद्य फसल कौन सी है?|चावल|गेहूँ|मक्का|बाजरा|चावल|Geography_C15|30
11|भारत में चावल का सबसे बड़ा उत्पादक राज्य कौन सा है?|पश्चिम बंगाल|पंजाब|उत्तर प्रदेश|आंध्र प्रदेश|पश्चिम बंगाल|Geography_C15|30
12|गेहूँ उत्पादन के लिए कौन सा राज्य अग्रणी है?|उत्तर प्रदेश|पंजाब|हरियाणा|मध्य प्रदेश|उत्तर प्रदेश|Geography_C15|30
13|ज्वार, बाजरा और रागी को सामूहिक रूप से क्या कहा जाता है?|मोटे अनाज|दलहन|तिलहन|पेय फसलें|मोटे अनाज|Geography_C15|30
14|भारत का सबसे बड़ा ज्वार उत्पादक राज्य कौन सा है?|महाराष्ट्र|कर्नाटक|राजस्थान|मध्य प्रदेश|महाराष्ट्र|Geography_C15|30
15|चना और अरहर (तूर) किस प्रकार की फसलें हैं?|दलहन|तिलहन|रेशेदार फसलें|पेय फसलें|दलहन|Geography_C15|30
16|भारत में तिलहन का सबसे बड़ा उत्पादक राज्य कौन सा है?|मध्य प्रदेश|राजस्थान|गुजरात|महाराष्ट्र|मध्य प्रदेश|Geography_C15|30
17|कपास और जूट किस प्रकार की फसलें हैं?|रेशेदार फसलें|खाद्यान्न फसलें|पेय फसलें|बागानी फसलें|रेशेदार फसलें|Geography_C15|30
18|'सफेद सोना' (White Gold) किस फसल को कहा जाता है?|कपास|जूट|रेशम|ऊन|कपास|Geography_C15|30
19|भारत में चाय का सबसे बड़ा उत्पादक राज्य कौन सा है?|असम|पश्चिम बंगाल|तमिलनाडु|केरल|असम|Geography_C15|30
20|ब्राजील के बाद भारत किस फसल का दूसरा सबसे बड़ा उत्पादक है?|गन्ना|चाय|कॉफी|रबड़|गन्ना|Geography_C15|30
21|भारतीय कृषि की सबसे बड़ी समस्या क्या है?|मानसून पर निर्भरता|बड़े खेत|अत्यधिक पूंजी निवेश|कम श्रमिक|मानसून पर निर्भरता|Geography_C15|30
22|'ऑपरेशन फ्लड' (Operation Flood) का संबंध किससे है?|दुग्ध उत्पादन|बाढ़ नियंत्रण|सिंचाई|मत्स्य पालन|दुग्ध उत्पादन|Geography_C15|30
23|भारत में सिंचाई का प्रमुख स्रोत क्या है?|नलकूप और कुएँ|नहरें|तालाब|वर्षा जल संचयन|नलकूप और कुएँ|Geography_C15|30
24|पंजाब और हरियाणा में चावल की खेती का मुख्य कारण क्या है?|सिंचाई की विकसित सुविधाएँ|उच्च वर्षा|अनुकूल मिट्टी|सरकारी नीतियां|सिंचाई की विकसित सुविधाएँ|Geography_C15|30
25|शुष्क भूमि कृषि (Dryland Farming) उन क्षेत्रों में की जाती है जहाँ वार्षिक वर्षा...|75 सेमी से कम होती है|100 सेमी से अधिक होती है|200 सेमी से अधिक होती है|50 सेमी से कम होती है|75 सेमी से कम होती है|Geography_C15|30
26|'बंजर एवं व्यर्थ भूमि' में कौन सी भूमि शामिल है?|पहाड़ी, मरुस्थलीय और खड्ड भूमि|वन भूमि|कृषि योग्य भूमि|चरागाह भूमि|पहाड़ी, मरुस्थलीय और खड्ड भूमि|Geography_C15|30
27|कृषि गहनता (Cropping Intensity) की गणना कैसे की जाती है?|(सकल बोया गया क्षेत्र / निवल बोया गया क्षेत्र) * 100|(निवल बोया गया क्षेत्र / सकल बोया गया क्षेत्र) * 100|कुल क्षेत्रफल / कृषि क्षेत्र|कृषि क्षेत्र / कुल क्षेत्रफल|(सकल बोया गया क्षेत्र / निवल बोया गया क्षेत्र) * 100|Geography_C15|30
28|भारत में कॉफी का सबसे बड़ा उत्पादक राज्य कौन सा है?|कर्नाटक|केरल|तमिलनाडु|आंध्र प्रदेश|कर्नाटक|Geography_C15|30
29|निम्नलिखित में से कौन सी फसल एक नकदी फसल (Cash Crop) है?|गन्ना|चावल|गेहूँ|बाजरा|गन्ना|Geography_C15|30
30|भूमि पर जनसंख्या के बढ़ते दबाव के कारण कौन सी समस्या उत्पन्न होती है?|भू-धारण का आकार छोटा होना|खेतों का आकार बड़ा होना|उत्पादकता में वृद्धि|मृदा की उर्वरता में सुधार|भू-धारण का आकार छोटा होना|Geography_C15|30
