id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|पृथ्वी का लगभग कितना प्रतिशत भाग जल से ढका हुआ है?|71%|51%|81%|61%|71%|Geography_C16|30
2|भारत में विश्व के कुल जल संसाधनों का कितना प्रतिशत पाया जाता है?|4%|10%|16%|1%|4%|Geography_C16|30
3|भारत में पृष्ठीय जल (Surface Water) का मुख्य स्रोत क्या है?|नदियाँ|झीलें|तालाब|हिमनद|नदियाँ|Geography_C16|30
4|भारत की किस नदी बेसिन में सर्वाधिक पुनः पूर्ति योग्य भौम जल संसाधन हैं?|गंगा|ब्रह्मपुत्र|गोदावरी|सिंधु|गंगा|Geography_C16|30
5|निम्नलिखित में से किस सेक्टर में जल का उपयोग सर्वाधिक होता है?|कृषि|उद्योग|घरेलू|ऊर्जा|कृषि|Geography_C16|30
6|पंजाब, हरियाणा और पश्चिमी उत्तर प्रदेश में अधिक भौम जल विकास का मुख्य कारण क्या है?|कृषि में सिंचाई की अधिक आवश्यकता|औद्योगिक विकास|घरेलू उपयोग|कम वर्षा|कृषि में सिंचाई की अधिक आवश्यकता|Geography_C16|30
7|जल की गुणवत्ता में कमी का मुख्य कारण क्या है?|प्रदूषण|अत्यधिक उपयोग|वाष्पीकरण|वन विनाश|प्रदूषण|Geography_C16|30
8|निम्नलिखित में से कौन सा रोग जल प्रदूषण के कारण होता है?|अतिसार (Diarrhoea)|कैंसर|मधुमेह|उच्च रक्तचाप|अतिसार (Diarrhoea)|Geography_C16|30
9|'लैगून' और 'पश्च जल' (Backwaters) भारत के किस राज्य में पाए जाते हैं?|केरल|तमिलनाडु|आंध्र प्रदेश|ओडिशा|केरल|Geography_C16|30
10|जल संरक्षण और प्रबंधन की 'वाटरशेड प्रबंधन' (Watershed Management) विधि का मुख्य उद्देश्य क्या है?|धरातलीय और भौम जल संसाधनों का कुशल प्रबंधन|केवल नदियों को साफ करना|केवल बांध बनाना|केवल वर्षा जल का संग्रहण|धरातलीय और भौम जल संसाधनों का कुशल प्रबंधन|Geography_C16|30
11|'हरियाली' वाटरशेड विकास परियोजना किस सरकार द्वारा प्रायोजित है?|केंद्र सरकार|राज्य सरकार|गैर-सरकारी संगठन|विश्व बैंक|केंद्र सरकार|Geography_C16|30
12|'नीरू-मीरू' (जल और आप) कार्यक्रम किस राज्य से संबंधित है?|आंध्र प्रदेश|तमिलनाडु|कर्नाटक|केरल|आंध्र प्रदेश|Geography_C16|30
13|'अरवारी पानी संसद' कार्यक्रम किस राज्य में चलाया गया?|राजस्थान|गुजरात|मध्य प्रदेश|महाराष्ट्र|राजस्थान|Geography_C16|30
14|वर्षा जल संग्रहण (Rainwater Harvesting) का मुख्य लाभ क्या है?|भौम जल स्तर को रिचार्ज करना|बाढ़ को बढ़ावा देना|नदियों को सुखाना|मृदा अपरदन बढ़ाना|भौम जल स्तर को रिचार्ज करना|Geography_C16|30
15|राष्ट्रीय जल नीति (National Water Policy) कब लागू की गई?|2002|1987|1995|2010|2002|Geography_C16|30
16|'जल क्रांति अभियान' भारत सरकार द्वारा कब शुरू किया गया?|2015-16|2014-15|2016-17|2013-14|2015-16|Geography_C16|30
17|भारत में सिंचाई की आवश्यकता क्यों है?|वर्षा की कालिक और स्थानिक परिवर्तनशीलता के कारण|नदियों की अधिकता के कारण|किसानों की मांग के कारण|उद्योगों की जरूरत के कारण|वर्षा की कालिक और स्थानिक परिवर्तनशीलता के कारण|Geography_C16|30
18|सिंचाई के कारण पंजाब और हरियाणा में कौन सी पर्यावरणीय समस्या उत्पन्न हुई है?|मृदा लवणता|वायु प्रदूषण|वन विनाश|भूकंप|मृदा लवणता|Geography_C16|30
