id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'मानव विकास' की अवधारणा किसने प्रस्तुत की?|डॉ. महबूब-उल-हक|प्रो. अमर्त्य सेन|डॉ. मनमोहन सिंह|एलेन सी. सेंपल|डॉ. महबूब-उल-हक|Geography_C4|30
2|वृद्धि और विकास में मुख्य अंतर क्या है?|वृद्धि मात्रात्मक है, जबकि विकास गुणात्मक है|वृद्धि गुणात्मक है, जबकि विकास मात्रात्मक है|दोनों मात्रात्मक हैं|दोनों गुणात्मक हैं|वृद्धि मात्रात्मक है, जबकि विकास गुणात्मक है|Geography_C4|30
3|मानव विकास के चार स्तंभों में कौन सा शामिल नहीं है?|समता|सतत पोषणीयता|उत्पादकता|जनसंख्या|जनसंख्या|Geography_C4|30
4|मानव विकास सूचकांक (HDI) का मापन किन क्षेत्रों के आधार पर किया जाता है?|स्वास्थ्य, शिक्षा और संसाधनों तक पहुँच|केवल आय|केवल शिक्षा|केवल स्वास्थ्य|स्वास्थ्य, शिक्षा और संसाधनों तक पहुँच|Geography_C4|30
5|'समता' (Equity) का क्या अर्थ है?|प्रत्येक व्यक्ति को उपलब्ध अवसरों तक समान पहुँच|केवल अमीरों को अवसर देना|केवल पुरुषों को अवसर देना|अवसरों का असमान वितरण|प्रत्येक व्यक्ति को उपलब्ध अवसरों तक समान पहुँच|Geography_C4|30
6|'सतत पोषणीयता' (Sustainability) का क्या अर्थ है?|भावी पीढ़ियों के लिए अवसरों की उपलब्धता बनाए रखना|केवल वर्तमान पीढ़ी की आवश्यकताओं को पूरा करना|संसाधनों का अत्यधिक दोहन|पर्यावरण की अनदेखी करना|भावी पीढ़ियों के लिए अवसरों की उपलब्धता बनाए रखना|Geography_C4|30
7|मानव विकास का कौन सा उपागम आय को विकास का आधार मानता है?|आय उपागम|कल्याण उपागम|आधारभूत आवश्यकता उपागम|क्षमता उपागम|आय उपागम|Geography_C4|30
8|कल्याण उपागम (Welfare Approach) किस पर जोर देता है?|मानव को लाभार्थी मानकर सरकार द्वारा कल्याण पर अधिक व्यय|मानव की क्षमताओं के निर्माण पर|न्यूनतम आवश्यकताओं की पूर्ति पर|आय के स्तर को बढ़ाने पर|मानव को लाभार्थी मानकर सरकार द्वारा कल्याण पर अधिक व्यय|Geography_C4|30
9|'क्षमता उपागम' (Capability Approach) का संबंध किससे है?|प्रो. अमर्त्य सेन|डॉ. महबूब-उल-हक|गुन्नार मिर्डल|रैटजेल|प्रो. अमर्त्य सेन|Geography_C4|30
10|मानव विकास सूचकांक (HDI) का मान किसके बीच होता है?|0 से 1 के बीच|1 से 100 के बीच|0 से 10 के बीच|-1 से +1 के बीच|0 से 1 के बीच|Geography_C4|30
