id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|द्वितीयक क्रियाओं का मुख्य उद्देश्य क्या है?|कच्चे माल का मूल्य बढ़ाना|कच्चे माल का परिवहन करना|कच्चे माल का खनन करना|सेवाएँ प्रदान करना|कच्चे माल का मूल्य बढ़ाना|Geography_C6|30
2|निम्नलिखित में से कौन सा एक द्वितीयक क्रियाकलाप है?|टोकरी बनाना|मछली पकड़ना|कृषि करना|व्यापार करना|टोकरी बनाना|Geography_C6|30
3|विनिर्माण (Manufacturing) का शाब्दिक अर्थ क्या है?|हाथ से बनाना|मशीन से बनाना|व्यापार करना|खनन करना|हाथ से बनाना|Geography_C6|30
4|आधुनिक बड़े पैमाने पर होने वाले विनिर्माण की विशेषता क्या है?|एक विशेष उत्पादन|यंत्रीकरण|संगठनात्मक ढाँचा|उपरोक्त सभी|उपरोक्त सभी|Geography_C6|30
5|उद्योगों की अवस्थिति को प्रभावित करने वाला कारक कौन सा है?|बाजार तक अभिगम्यता|कच्चे माल की प्राप्ति|श्रम आपूर्ति|उपरोक्त सभी|उपरोक्त सभी|Geography_C6|30
6|'स्वच्छंद उद्योग' (Footloose Industry) की क्या विशेषता है?|ये प्रदूषण नहीं फैलाते|ये किसी भी स्थान पर स्थित हो सकते हैं|ये केवल कच्चे माल के स्रोत के पास स्थित होते हैं|ये केवल बाजार के पास स्थित होते हैं|ये किसी भी स्थान पर स्थित हो सकते हैं|Geography_C6|30
7|आकार के आधार पर उद्योगों का वर्गीकरण कौन सा है?|कुटीर, छोटे पैमाने और बड़े पैमाने के उद्योग|सार्वजनिक, निजी और संयुक्त क्षेत्र के उद्योग|कृषि आधारित, खनिज आधारित उद्योग|भारी और हल्के उद्योग|कुटीर, छोटे पैमाने और बड़े पैमाने के उद्योग|Geography_C6|30
8|कुटीर उद्योग (Cottage Industry) की क्या विशेषता है?|परिवार के सदस्यों द्वारा घर पर उत्पादन|बड़ी मशीनों का उपयोग|भारी मात्रा में उत्पादन|विदेशी पूंजी का निवेश|परिवार के सदस्यों द्वारा घर पर उत्पादन|Geography_C6|30
9|स्वामित्व के आधार पर कौन सा उद्योग का एक वर्ग नहीं है?|सार्वजनिक क्षेत्र|निजी क्षेत्र|संयुक्त क्षेत्र|प्राथमिक क्षेत्र|प्राथमिक क्षेत्र|Geography_C6|30
10|कच्चे माल पर आधारित उद्योग कौन सा है?|कृषि आधारित उद्योग|खनिज आधारित उद्योग|वन आधारित उद्योग|उपरोक्त सभी|उपरोक्त सभी|Geography_C6|30
11|चीनी और सूती वस्त्र उद्योग किस वर्ग में आते हैं?|कृषि आधारित उद्योग|खनिज आधारित उद्योग|रसायन आधारित उद्योग|पशु आधारित उद्योग|कृषि आधारित उद्योग|Geography_C6|30
12|लौह-इस्पात उद्योग किस प्रकार का उद्योग है?|खनिज आधारित उद्योग|वन आधारित उद्योग|कृषि आधारित उद्योग|पशु आधारित उद्योग|खनिज आधारित उद्योग|Geography_C6|30
13|उत्पाद के आधार पर उद्योगों का वर्गीकरण क्या है?|आधारभूत उद्योग और उपभोक्ता सामान उद्योग|भारी उद्योग और हल्के उद्योग|कुटीर उद्योग और बड़े पैमाने के उद्योग|निजी और सार्वजनिक उद्योग|आधारभूत उद्योग और उपभोक्ता सामान उद्योग|Geography_C6|30
14|वे उद्योग जो अन्य उद्योगों के लिए कच्चे माल का उत्पादन करते हैं, क्या कहलाते हैं?|आधारभूत उद्योग|उपभोक्ता उद्योग|कुटीर उद्योग|स्वच्छंद उद्योग|आधारभूत उद्योग|Geography_C6|30
15|बिस्कुट और वस्त्र उद्योग किस प्रकार के उद्योग के उदाहरण हैं?|उपभोक्ता सामान उद्योग|आधारभूत उद्योग|भारी उद्योग|खनिज आधारित उद्योग|उपभोक्ता सामान उद्योग|Geography_C6|30
16|'धुएँ की चिमनी वाले उद्योग' किसे कहा जाता है?|बड़े पैमाने के पारंपरिक उद्योग|उच्च प्रौद्योगिकी उद्योग|कुटीर उद्योग|स्वच्छंद उद्योग|बड़े पैमाने के पारंपरिक उद्योग|Geography_C6|30
