id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|निम्नलिखित में से कौन सा एक धात्विक खनिज है?|लौह-अयस्क|अभ्रक|चूना-पत्थर|कोयला|लौह-अयस्क|Geography_C17|30
2|भारत की सबसे महत्वपूर्ण गोंडवाना कोयला क्षेत्र किस नदी घाटी में स्थित है?|दामोदर घाटी|महानदी घाटी|सोन घाटी|गोदावरी घाटी|दामोदर घाटी|Geography_C17|30
3|भारत में सर्वाधिक लौह-अयस्क का उत्पादन कौन सा राज्य करता है?|ओडिशा|कर्नाटक|छत्तीसगढ़|झारखंड|ओडिशा|Geography_C17|30
4|खेतड़ी की खदानें किस खनिज के लिए प्रसिद्ध हैं?|ताँबा|मैंगनीज|बॉक्साइट|सोना|ताँबा|Geography_C17|30
5|बॉक्साइट किस धातु का अयस्क है?|एल्यूमिनियम|ताँबा|लोहा|जस्ता|एल्यूमिनियम|Geography_C17|30
6|निम्नलिखित में से कौन सा एक अधात्विक खनिज है?|अभ्रक|सोना|चाँदी|सीसा|अभ्रक|Geography_C17|30
7|भारत में अभ्रक का सबसे बड़ा उत्पादक राज्य कौन सा है?|आंध्र प्रदेश|राजस्थान|झारखंड|बिहार|आंध्र प्रदेश|Geography_C17|30
8|निम्नलिखित में से कौन सा ऊर्जा का एक अनवीकरणीय स्रोत है?|कोयला|सौर ऊर्जा|पवन ऊर्जा|ज्वारीय ऊर्जा|कोयला|Geography_C17|30
9|मुंबई हाई (Mumbai High) किस लिए प्रसिद्ध है?|खनिज तेल (पेट्रोलियम)|कोयला|लौह-अयस्क|मैंगनीज|खनिज तेल (पेट्रोलियम)|Geography_C17|30
10|निम्नलिखित में से कौन सा ऊर्जा का एक नवीकरणीय स्रोत है?|सौर ऊर्जा|प्राकृतिक गैस|पेट्रोलियम|नाभिकीय ऊर्जा|सौर ऊर्जा|Geography_C17|30
11|भारत का सबसे पुराना तेल उत्पादक क्षेत्र कौन सा है?|डिगबोई (असम)|अंकलेश्वर (गुजरात)|मुंबई हाई (महाराष्ट्र)|मंगलौर (कर्नाटक)|डिगबोई (असम)|Geography_C17|30
12|नाभिकीय ऊर्जा के उत्पादन के लिए किस खनिज का उपयोग होता है?|यूरेनियम और थोरियम|बॉक्साइट और अभ्रक|लौह-अयस्क और मैंगनीज|ताँबा और जस्ता|यूरेनियम और थोरियम|Geography_C17|30
13|भारत के किस राज्य में थोरियम का विशाल भंडार पाया जाता है?|केरल|राजस्थान|झारखंड|महाराष्ट्र|केरल|Geography_C17|30
14|तारापुर परमाणु ऊर्जा केंद्र किस राज्य में स्थित है?|महाराष्ट्र|राजस्थान|तमिलनाडु|उत्तर प्रदेश|महाराष्ट्र|Geography_C17|30
15|'गैर-परंपरागत' ऊर्जा स्रोत का एक उदाहरण क्या है?|पवन ऊर्जा|कोयला|डीजल|केरोसिन|पवन ऊर्जा|Geography_C17|30
16|भारत के उत्तरी मैदानों में खनिज संसाधनों की कमी क्यों है?|क्योंकि यह जलोढ़ निक्षेपों से बने हैं|क्योंकि यहाँ खनन प्रतिबंधित है|क्योंकि यहाँ जनसंख्या अधिक है|क्योंकि यहाँ उद्योग नहीं हैं|क्योंकि यह जलोढ़ निक्षेपों से बने हैं|Geography_C17|30
17|भारत में अधिकांश खनिज किस क्षेत्र में पाए जाते हैं?|प्रायद्वीपीय पठारी क्षेत्र|हिमालय पर्वतीय क्षेत्र|गंगा का मैदान|तटीय मैदान|प्रायद्वीपीय पठारी क्षेत्र|Geography_C17|30
18|मैंगनीज का उपयोग मुख्य रूप से किस उद्योग में होता है?|लौह-इस्पात उद्योग|सीमेंट उद्योग|वस्त्र उद्योग|चीनी उद्योग|लौह-इस्पात उद्योग|Geography_C17|30
19|भारत में बॉक्साइट का सबसे बड़ा उत्पादक राज्य कौन सा है?|ओडिशा|गुजरात|झारखंड|महाराष्ट्र|ओडिशा|Geography_C17|30
20|निम्नलिखित में से कौन सा एक जीवाश्म ईंधन नहीं है?|सौर ऊर्जा|कोयला|पेट्रोलियम|प्राकृतिक गैस|सौर ऊर्जा|Geography_C17|30
21|भारत में कोयले का सबसे बड़ा उत्पादक राज्य कौन सा है?|छत्तीसगढ़|झारखंड|ओडिशा|पश्चिम बंगाल|छत्तीसगढ़|Geography_C17|30
22|अंकलेश्वर तेल क्षेत्र किस राज्य में स्थित है?|गुजरात|महाराष्ट्र|असम|राजस्थान|गुजरात|Geography_C17|30
23|भारत में प्राकृतिक गैस का सबसे बड़ा भंडार कहाँ पाया जाता है?|मुंबई हाई और कृष्णा-गोदावरी बेसिन|खंभात की खाड़ी|जैसलमेर बेसिन|असम क्षेत्र|मुंबई हाई और कृष्णा-गोदावरी बेसिन|Geography_C17|30
24|रावतभाटा परमाणु ऊर्जा संयंत्र किस राज्य में है?|राजस्थान|गुजरात|महाराष्ट्र|कर्नाटक|राजस्थान|Geography_C17|30
25|भू-तापीय ऊर्जा (Geothermal Energy) का स्रोत क्या है?|पृथ्वी के आंतरिक भाग की ऊष्मा|सूर्य का प्रकाश|बहता हुआ जल|पवन|पृथ्वी के आंतरिक भाग की ऊष्मा|Geography_C17|30
26|भारत में भू-तापीय ऊर्जा संयंत्र कहाँ स्थापित किया गया है?|मणिकरण (हिमाचल प्रदेश)|पुगा घाटी (लद्दाख)|दोनों (मणिकरण और पुगा घाटी)|तारापुर (महाराष्ट्र)|दोनों (मणिकरण और पुगा घाटी)|Geography_C17|30
27|खनिजों के संरक्षण की आवश्यकता क्यों है?|क्योंकि ये अनवीकरणीय और सीमित हैं|क्योंकि ये बहुत महंगे हैं|क्योंकि इनका उपयोग कठिन है|क्योंकि ये प्रदूषण फैलाते हैं|क्योंकि ये अनवीकरणीय और सीमित हैं|Geography_C17|30
28|'खनिज' की क्या परिभाषा है?|एक निश्चित रासायनिक और भौतिक गुणधर्मों वाला प्राकृतिक पदार्थ|मानव निर्मित पदार्थ|एक प्रकार की चट्टान|एक तरल पदार्थ|एक निश्चित रासायनिक और भौतिक गुणधर्मों वाला प्राकृतिक पदार्थ|Geography_C17|30
29|धारवाड़ क्रम की चट्टानें किसलिए प्रसिद्ध हैं?|धात्विक खनिजों के लिए|कोयले के लिए|पेट्रोलियम के लिए|चूना पत्थर के लिए|धात्विक खनिजों के लिए|Geography_C17|30
30|भारत में अधिकांश क्रोमाइट का भंडार कहाँ है?|ओडिशा|कर्नाटक|महाराष्ट्र|तमिलनाडु|ओडिशा|Geography_C17|30
31|निम्नलिखित में से कौन सा एक अलौह धात्विक खनिज है?|ताँबा|लौह-अयस्क|मैंगनीज|क्रोमाइट|ताँबा|Geography_C17|30
32|कोडरमा (झारखंड) की खदानें किस खनिज के लिए विश्व प्रसिद्ध हैं?|अभ्रक|ताँबा|बॉक्साइट|सोना|अभ्रक|Geography_C17|30
33|निम्नलिखित में से किस कोयले की गुणवत्ता सर्वोच्च होती है?|एंथ्रासाइट|बिटुमिनस|लिग्नाइट|पीट|एंथ्रासाइट|Geography_C17|30
34|भारत में अधिकांश कोयला किस प्रकार का है?|बिटुमिनस|एंथ्रासाइट|लिग्नाइट|पीट|बिटुमिनस|Geography_C17|30
35|'तरल सोना' (Liquid Gold) किसे कहा जाता है?|पेट्रोलियम|पानी|पारा|सोना|पेट्रोलियम|Geography_C17|30
36|भारत में पवन ऊर्जा की सबसे बड़ी पेटी कहाँ स्थित है?|तमिलनाडु में नागरकोइल से मदुरै तक|राजस्थान में जैसलमेर|गुजरात के तट पर|महाराष्ट्र में सतारा|तमिलनाडु में नागरकोइल से मदुरै तक|Geography_C17|30
37|ज्वारीय ऊर्जा का उत्पादन कहाँ किया जा सकता है?|संकरे तटीय क्षेत्रों में|नदी घाटियों में|पहाड़ी क्षेत्रों में|मैदानी क्षेत्रों में|संकरे तटीय क्षेत्रों में|Geography_C17|30
38|'सतत पोषणीय ऊर्जा' (Sustainable Energy) का क्या अर्थ है?|ऊर्जा के ऐसे स्रोतों का उपयोग जो पर्यावरण के अनुकूल हों और लंबे समय तक चलें|ऊर्जा का अत्यधिक उपयोग|केवल जीवाश्म ईंधन का उपयोग|ऊर्जा का आयात|ऊर्जा के ऐसे स्रोतों का उपयोग जो पर्यावरण के अनुकूल हों और लंबे समय तक चलें|Geography_C17|30
39|'गैस अथॉरिटी ऑफ इंडिया लिमिटेड' (GAIL) की स्थापना कब हुई?|1984|1975|1990|2000|1984|Geography_C17|30
40|भारत में परमाणु ऊर्जा आयोग की स्थापना कब की गई?|1948|1954|1962|1971|1948|Geography_C17|30
41|बालाघाट (मध्य प्रदेश) की खदानें किस खनिज के लिए महत्वपूर्ण हैं?|मैंगनीज और ताँबा|लौह-अयस्क|बॉक्साइट|अभ्रक|मैंगनीज और ताँबा|Geography_C17|30
42|भारत में अधिकांश धात्विक खनिज कहाँ मिलते हैं?|छोटानागपुर पठार|हिमालय|थार मरुस्थल|गंगा का मैदान|छोटानागपुर पठार|Geography_C17|30
43|नरौरा परमाणु ऊर्जा केंद्र किस राज्य में है?|उत्तर प्रदेश|राजस्थान|गुजरात|कर्नाटक|उत्तर प्रदेश|Geography_C17|30
44|खनिजों का 'अन्वेषण' (Exploration) क्यों आवश्यक है?|नए खनिज भंडारों का पता लगाने के लिए|खनिज की कीमतों को नियंत्रित करने के लिए|खनन को रोकने के लिए|पर्यावरण की रक्षा के लिए|नए खनिज भंडारों का पता लगाने के लिए|Geography_C17|30
45|निम्नलिखित में से कौन सा खनिज ईंधन खनिजों की श्रेणी में आता है?|प्राकृतिक गैस|लौह-अयस्क|बॉक्साइट|अभ्रक|प्राकृतिक गैस|Geography_C17|30
46|भारत में सौर ऊर्जा का भविष्य उज्ज्वल क्यों है?|क्योंकि भारत एक उष्णकटिबंधीय देश है और यहाँ धूप की उपलब्धता अधिक है|क्योंकि सौर पैनल सस्ते हैं|क्योंकि इसके लिए कम जगह की आवश्यकता होती है|क्योंकि यह रात में भी काम करता है|क्योंकि भारत एक उष्णकटिबंधीय देश है और यहाँ धूप की उपलब्धता अधिक है|Geography_C17|30
47|भारत का कौन सा राज्य पवन ऊर्जा का सबसे बड़ा उत्पादक है?|तमिलनाडु|गुजरात|महाराष्ट्र|राजस्थान|तमिलनाडु|Geography_C17|30
48|लिग्नाइट कोयले का सबसे बड़ा भंडार किस राज्य में है?|तमिलनाडु|राजस्थान|गुजरात|केरल|तमिलनाडु|Geography_C17|30
49|भारत में खनिज विकास और विनियमन के लिए कौन सी संस्था उत्तरदायी है?|भारतीय खान ब्यूरो (Indian Bureau of Mines)|भारतीय भूवैज्ञानिक सर्वेक्षण (GSI)|तेल और प्राकृतिक गैस निगम (ONGC)|कोल इंडिया लिमिटेड (CIL)|भारतीय खान ब्यूरो (Indian Bureau of Mines)|Geography_C17|30
50|बायोगैस (Biogas) का मुख्य घटक क्या है?|मीथेन|कार्बन डाइऑक्साइड|हाइड्रोजन|नाइट्रोजन|मीथेन|Geography_C17|30
