id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|निम्नलिखित में से कौन सी एक प्राथमिक क्रिया नहीं है?|आखेट|कृषि|विनिर्माण|खनन|विनिर्माण|Geography_C5|30
2|'रेड-कॉलर' श्रमिक किस प्रकार की क्रियाओं से जुड़े होते हैं?|प्राथमिक क्रियाएँ|द्वितीयक क्रियाएँ|तृतीयक क्रियाएँ|चतुर्थक क्रियाएँ|प्राथमिक क्रियाएँ|Geography_C5|30
3|चलवासी पशुचारण (Nomadic Herding) की मुख्य विशेषता क्या है?|पशुचारक चारे और पानी के लिए एक स्थान से दूसरे स्थान पर घूमते हैं|एक ही स्थान पर स्थायी रूप से पशुपालन|व्यापारिक उद्देश्य के लिए पशुपालन|केवल एक प्रकार के पशु पालना|पशुचारक चारे और पानी के लिए एक स्थान से दूसरे स्थान पर घूमते हैं|Geography_C5|30
4|एस्किमो द्वारा टुंड्रा प्रदेश में पाले जाने वाले पशु का नाम क्या है?|याक|लामा|रेंडियर|गाय|रेंडियर|Geography_C5|30
5|'स्थानांतरी कृषि' (Shifting Cultivation) को उत्तर-पूर्वी भारत में किस नाम से जाना जाता है?|झूमिंग|मिल्पा|लादांग|चेन्ना|झूमिंग|Geography_C5|30
6|निम्नलिखित में से कौन सी एक रोपण फसल (Plantation Crop) नहीं है?|चाय|कॉफी|गेहूँ|रबड़|गेहूँ|Geography_C5|30
7|भूमध्यसागरीय कृषि किस लिए प्रसिद्ध है?|खट्टे फलों के उत्पादन के लिए|अनाज के उत्पादन के लिए|दुग्ध उत्पादन के लिए|मछली पकड़ने के लिए|खट्टे फलों के उत्पादन के लिए|Geography_C5|30
8|फूलों की कृषि क्या कहलाती है?|ट्रक फार्मिंग|फैक्ट्री फार्मिंग|पुष्पोत्पादन (Floriculture)|सेरीकल्चर|पुष्पोत्पादन (Floriculture)|Geography_C5|30
9|'कोलखोज़' किस प्रकार के कृषि का एक उदाहरण था?|सामूहिक कृषि|सहकारी कृषि|एकल कृषि|बागवानी कृषि|सामूहिक कृषि|Geography_C5|30
10|खनन (Mining) को प्रभावित करने वाला मुख्य आर्थिक कारक कौन सा है?|खनिज की मांग|तकनीकी ज्ञान|पूंजी|यातायात की सुविधा|खनिज की मांग|Geography_C5|30
11|जब खनिजों को सतह से ही खोदकर निकाला जाता है, तो उसे क्या कहते हैं?|विवृत खनन (Open-cast mining)|कूपकी खनन (Shaft mining)|ड्रिलिंग|भूमिगत खनन|विवृत खनन (Open-cast mining)|Geography_C5|30
12|डेयरी कृषि का सबसे बड़ा प्रदेश कौन सा है?|उत्तर-पश्चिमी यूरोप|दक्षिण-पूर्वी एशिया|सहारा मरुस्थल|अमेज़न बेसिन|उत्तर-पश्चिमी यूरोप|Geography_C5|30
13|किस देश में सहकारी कृषि का आंदोलन सबसे सफल रहा?|डेनमार्क|रूस|भारत|चीन|डेनमार्क|Geography_C5|30
14|अंगूर की खेती करना क्या कहलाता है?|विटिकल्चर (Viti-culture)|पिसीकल्चर (Pisci-culture)|सेरीकल्चर (Seri-culture)|हॉर्टीकल्चर (Horti-culture)|विटिकल्चर (Viti-culture)|Geography_C5|30
15|आदिमकालीन समाज किस पर निर्भर था?|पशु चारण और आखेट|उद्योग|सेवाएँ|व्यापार|पशु चारण और आखेट|Geography_C5|30
16|व्यापारिक पशुधन पालन (Commercial Livestock Rearing) में पशुओं को बड़े-बड़े बाड़ों में पाला जाता है, जिन्हें कहते हैं?|रैंच (Ranch)|फॉर्म|एस्टेट|खेत|रैंच (Ranch)|Geography_C5|30
17|आदिकालिन निर्वाह कृषि की मुख्य फसल कौन सी नहीं है?|कपास| कसावा|रतालू|मक्का|कपास|Geography_C5|30
18|चावल प्रधान गहन निर्वाह कृषि की विशेषता क्या है?|खेतों का आकार छोटा होना|प्रति इकाई उत्पादन अधिक होना|कृषकों का पूरा परिवार लगा रहता है|उपरोक्त सभी|उपरोक्त सभी|Geography_C5|30
19|विस्तृत वाणिज्य अनाज कृषि की मुख्य फसल क्या है?|गेहूँ|चावल|कपास|गन्ना|गेहूँ|Geography_C5|30
20|मिश्रित कृषि (Mixed Farming) में क्या किया जाता है?|फसल उत्पादन और पशुपालन साथ-साथ|केवल फसल उत्पादन|केवल पशुपालन|दो अलग-अलग फसलें उगाना|फसल उत्पादन और पशुपालन साथ-साथ|Geography_C5|30
21|ट्रक कृषि (Truck Farming) का संबंध किससे है?|सब्जियों के उत्पादन से|फलों के उत्पादन से|अनाज के उत्पादन से|फूलों के उत्पादन से|सब्जियों के उत्पादन से|Geography_C5|30
22|गहन निर्वाह कृषि कितने प्रकार की होती है?|दो|तीन|चार|एक|दो|Geography_C5|30
23|'लादांग' नाम से स्थानांतरी कृषि कहाँ की जाती है?|इंडोनेशिया और मलेशिया|मेक्सिको|ब्राजील|वियतनाम|इंडोनेशिया और मलेशिया|Geography_C5|30
24|यूरोपीय लोगों ने रोपण कृषि की शुरुआत कहाँ की थी?|उष्णकटिबंधीय क्षेत्रों में अपने उपनिवेशों में|शीतोष्ण क्षेत्रों में|मरुस्थलीय क्षेत्रों में|ध्रुवीय क्षेत्रों में|उष्णकटिबंधीय क्षेत्रों में अपने उपनिवेशों में|Geography_C5|30
25|कनाडा और संयुक्त राज्य अमेरिका के प्रेयरी क्षेत्र किस कृषि के लिए प्रसिद्ध हैं?|विस्तृत वाणिज्य अनाज कृषि|गहन निर्वाह कृषि|रोपण कृषि|भूमध्यसागरीय कृषि|विस्तृत वाणिज्य अनाज कृषि|Geography_C5|30
26|पशुओं को मौसमानुसार चारागाहों में ले जाना क्या कहलाता है?|ऋतुप्रवास (Transhumance)|प्रवास|पशुपालन|आखेट|ऋतुप्रवास (Transhumance)|Geography_C5|30
27|खदानों से भारी मात्रा में पत्थर और अयस्क निकालने की क्रिया क्या कहलाती है?|उत्खनन (Quarrying)|खनन|ड्रिलिंग|शोधन|उत्खनन (Quarrying)|Geography_C5|30
28|पेट्रोलियम और प्राकृतिक गैस को निकालने के लिए किस विधि का उपयोग होता है?|वेधन (Drilling)|विवृत खनन|कूपकी खनन|उत्खनन|वेधन (Drilling)|Geography_C5|30
29|जब खनन कार्य भूमिगत सुरंगों के माध्यम से किया जाता है, तो उसे क्या कहते हैं?|भूमिगत या कूपकी खनन|सतही खनन|विवृत खनन|पट्टी खनन|भूमिगत या कूपकी खनन|Geography_C5|30
30|भोजन संग्रह और आखेट किस प्रकार की अर्थव्यवस्था का प्रतिनिधित्व करते हैं?|सबसे पुरानी ज्ञात अर्थव्यवस्था|नवीनतम अर्थव्यवस्था|औद्योगिक अर्थव्यवस्था|सेवा अर्थव्यवस्था|सबसे पुरानी ज्ञात अर्थव्यवस्था|Geography_C5|30
31|ब्राजील में कॉफी के बागानों को क्या कहा जाता है?|फेजेंडा (Fazenda)|एस्टेट|रैंच|कोलखोज|फेजेंडा (Fazenda)|Geography_C5|30
32|किस प्रकार की कृषि में खेतों का आकार बहुत बड़ा होता है?|विस्तृत वाणिज्य अनाज कृषि|गहन निर्वाह कृषि|बागवानी|डेयरी फार्मिंग|विस्तृत वाणिज्य अनाज कृषि|Geography_C5|30
