id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|गृह सज्जा का मुख्य उद्देश्य क्या है?|घर को महंगा दिखाना|घर को उपयोगी, आरामदायक और सुंदर बनाना|घर में सामान भरना|पड़ोसियों से प्रतिस्पर्धा करना|घर को उपयोगी, आरामदायक और सुंदर बनाना|Home Science_C19|30
2|कला का मूल तत्व क्या है?|रेखा, रूप, रंग, बनावट|महंगा फर्नीचर|बड़े कमरे|विदेशी पेंट|रेखा, रूप, रंग, बनावट|Home Science_C19|30
3|प्राथमिक रंग कौन से हैं?|लाल, पीला, नीला|हरा, नारंगी, बैंगनी|काला, सफेद, स्लेटी|गुलाबी, भूरा, आसमानी|लाल, पीला, नीला|Home Science_C19|30
4|छोटे कमरे को बड़ा दिखाने के लिए दीवारों पर कैसा रंग करना चाहिए?|गहरा रंग|हल्का रंग|चमकीला रंग|कई रंगों का मिश्रण|हल्का रंग|Home Science_C19|30
5|पर्दों का उपयोग क्यों किया जाता है?|एकांतता और सुंदरता के लिए|दीवारों को छिपाने के लिए|केवल धूप रोकने के लिए|कमरे को छोटा दिखाने के लिए|एकांतता और सुंदरता के लिए|Home Science_C19|30
6|फर्नीचर खरीदते समय किस बात का ध्यान रखना चाहिए?|उपयोगिता और आराम|केवल डिजाइन|कम कीमत|पड़ोसियों जैसा फर्नीचर|उपयोगिता और आराम|Home Science_C19|30
7|किसी भी डिजाइन का केंद्र बिंदु क्या कहलाता है?|लय|अनुपात|दबाव या केंद्र-बिंदु|संतुलन|दबाव या केंद्र-बिंदु|Home Science_C19|30
8|गर्म रंग (Warm Colors) का उदाहरण क्या है?|नीला|हरा|नारंगी|बैंगनी|नारंगी|Home Science_C19|30
9|ठंडे रंग (Cool Colors) कौन से हैं?|लाल, पीला|नारंगी, भूरा|नीला, हरा|काला, सफेद|नीला, हरा|Home Science_C19|30
10|प्रकाश व्यवस्था कितने प्रकार की होती है?|एक|दो|तीन (सामान्य, कार्य-संबंधी, सजावटी)|चार|तीन (सामान्य, कार्य-संबंधी, सजावटी)|Home Science_C19|30
11|कालीन और दरियों का प्रयोग क्यों किया जाता है?|फर्श को सुंदर और आरामदायक बनाने के लिए|फर्श को गंदा करने के लिए|कमरे को ठंडा रखने के लिए|फर्श को छिपाने के लिए|फर्श को सुंदर और आरामदायक बनाने के लिए|Home Science_C19|30
12|फूलदान में फूलों की व्यवस्था करना क्या कहलाता है?|चित्रकला|मूर्ति कला|पुष्प सज्जा|गृह सज्जा|पुष्प सज्जा|Home Science_C19|30
13|संतुलन (Balance) कितने प्रकार का होता है?|एक|दो (औपचारिक और अनौपचारिक)|तीन|चार|दो (औपचारिक और अनौपचारिक)|Home Science_C19|30
14|किसी वस्तु की सतह के स्पर्श का गुण क्या कहलाता है?|रंग|रूप|बनावट (Texture)|रेखा|बनावट (Texture)|Home Science_C19|30
15|अध्ययन कक्ष (Study Room) में प्रकाश की व्यवस्था कैसी होनी चाहिए?|बहुत मंद|बहुत तेज|पढ़ने वाले स्थान पर सीधी रोशनी|रंग-बिरंगी रोशनी|पढ़ने वाले स्थान पर सीधी रोशनी|Home Science_C19|30
16|विपरीत रंगों (Contrast Colors) का उपयोग करने से सज्जा कैसी लगती है?|नीरस|शांत|आकर्षक और जीवंत|उबाऊ|आकर्षक और जीवंत|Home Science_C19|30
17|एक ही रंग के विभिन्न शेड्स का प्रयोग करना क्या कहलाता है?|विपरीत रंग योजना|एक-रंगीय योजना|समीपवर्ती रंग योजना|दोहरी पूरक योजना|एक-रंगीय योजना|Home Science_C19|30
18|कमरे में सामान की ऐसी व्यवस्था जिससे आने-जाने में सुविधा हो, क्या कहलाती है?|सर्कुलेशन (Circulation)|संतुलन|अनुपात|लय|सर्कुलेशन (Circulation)|Home Science_C19|30
19|कम ऊंचाई की छत को ऊंचा दिखाने के लिए दीवारों पर कैसी धारियां बनानी चाहिए?|आड़ी धारियां|तिरछी धारियां|खड़ी धारियां|गोल धारियां|खड़ी धारियां|Home Science_C19|30
20|घर की सजावट में 'लय' (Rhythm) का क्या अर्थ है?|समानता| పునरावृत्ति द्वारा निरंतरता और गति|संतुलन|अनुपात| పునरावृत्ति द्वारा निरंतरता और गति|Home Science_C19|30
21|फर्नीचर की व्यवस्था का केंद्र बिंदु क्या हो सकता है?|खिड़की|कालीन|सोफा सेट|दीवार|सोफा सेट|Home Science_C19|30
22|रसोईघर के लिए फर्श कैसा होना चाहिए?|मुलायम और फिसलने वाला|खुरदरा और सुंदर|सख्त और आसानी से साफ होने वाला|कालीन वाला|सख्त और आसानी से साफ होने वाला|Home Science_C19|30
23|चित्रों और मूर्तियों का प्रयोग सजावट के किस सिद्धांत के अंतर्गत आता है?|सजावटी डिजाइन|रचनात्मक डिजाइन|कार्यात्मक डिजाइन|प्राकृतिक डिजाइन|सजावटी डिजाइन|Home Science_C19|30
24|कमरे में अनावश्यक फर्नीचर रखने से क्या होता है?|कमरा सुंदर लगता है|कमरा बड़ा लगता है|स्थान की कमी और असुविधा होती है|आरामदायक लगता है|स्थान की कमी और असुविधा होती है|Home Science_C19|30
25|भारतीय शैली की बैठक में क्या प्रयोग होता है?|सोफा और कुर्सी|बेड|मेज|दीवान और मसनद|दीवान और मसनद|Home Science_C19|30
26|डिजाइन में अनुपात (Proportion) का क्या अर्थ है?|रंगों का मेल|वस्तुओं के आकार और माप का आपसी संबंध|प्रकाश की व्यवस्था|स्थान का विभाजन|वस्तुओं के आकार और माप का आपसी संबंध|Home Science_C19|30
27|घर की सजावट होनी चाहिए:|केवल महंगी|व्यक्ति की रुचि और बजट के अनुसार|पड़ोसी की नकल|केवल आधुनिक|व्यक्ति की रुचि और बजट के अनुसार|Home Science_C19|30
28|सोने के कमरे (Bedroom) का रंग कैसा होना चाहिए?|चटक और उत्तेजक|शांत और आरामदायक|गहरा और उदास|बहुत चमकीला|शांत और आरामदायक|Home Science_C19|30
29|डिजाइन का वह सिद्धांत जो एकता (Unity) का भाव उत्पन्न करे, क्या कहलाता है?|समरूपता (Harmony)|संतुलन|लय|अनुपात|समरूपता (Harmony)|Home Science_C19|30
30|पेंटिंग को दीवार पर किस ऊंचाई पर टांगना चाहिए?|छत के पास|फर्श के पास|आंखों के स्तर पर|कहीं भी|आंखों के स्तर पर|Home Science_C19|30
31|स्थान को विभिन्न क्षेत्रों में विभाजित करने के लिए किसका प्रयोग किया जा सकता है?|पर्दे|स्क्रीन या पार्टिशन|फर्नीचर|उपरोक्त सभी|उपरोक्त सभी|Home Science_C19|30
32|कौन सी रेखाएं शांति और विश्राम का अनुभव कराती हैं?|खड़ी रेखाएं|तिरछी रेखाएं|आड़ी (क्षैतिज) रेखाएं|वक्र रेखाएं|आड़ी (क्षैतिज) रेखाएं|Home Science_C19|30
33|डिजाइन में खाली स्थान का क्या महत्व है?|यह अनावश्यक है|यह डिजाइन को उभारता है और ವಿಶ್ರಾಂತಿ देता है|यह डिजाइन को खराब करता है|यह खर्चीला होता है|यह डिजाइन को उभारता है और ವಿಶ್ರಾಂತಿ देता है|Home Science_C19|30
34|किसी भी आंतरिक सज्जा का प्रारंभिक बिंदु क्या होता है?|फर्श|दीवारें|छत|फर्नीचर|फर्श|Home Science_C19|30
35|बनावट (Texture) के संयोजन से सजावट में क्या प्रभाव पड़ता है?|सजावट नीरस हो जाती है|सजावट में रुचि और विविधता आती है|सजावट सस्ती लगती है|कोई प्रभाव नहीं पड़ता|सजावट में रुचि और विविधता आती है|Home Science_C19|30
36|भोजन कक्ष (Dining Room) में प्रकाश कैसा होना चाहिए?|बहुत मंद|बहुत तेज|डाइनिंग टेबल पर केंद्रित|रंग-बिरंगा|डाइनिंग टेबल पर केंद्रित|Home Science_C19|30
37|एक औपचारिक संतुलन (Formal Balance) में क्या होता है?|केंद्र के दोनों ओर असमान वस्तुएं होती हैं|केंद्र के दोनों ओर समान वस्तुएं होती हैं|कोई संतुलन नहीं होता|केवल एक ओर वस्तुएं होती हैं|केंद्र के दोनों ओर समान वस्तुएं होती हैं|Home Science_C19|30
38|घर को सजाने के लिए सबसे कम खर्चीला साधन क्या है?|फर्नीचर बदलना|पेंट बदलना|पौधों का प्रयोग|कालीन बदलना|पौधों का प्रयोग|Home Science_C19|30
39|'इंटीरियर डिजाइनर' का क्या कार्य है?|घर बनाना|स्थान को कार्यात्मक और सुंदर बनाना|फर्नीचर बेचना|पेंट करना|स्थान को कार्यात्मक और सुंदर बनाना|Home Science_C19|30
