id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'पर्यावरण' शब्द का क्या अर्थ है?|केवल वायु|केवल जल|हमारे चारों ओर का आवरण|केवल भूमि|हमारे चारों ओर का आवरण|Home Science_C18|30
2|विश्व पर्यावरण दिवस कब मनाया जाता है?|5 मई|5 जून|5 जुलाई|5 अगस्त|5 जून|Home Science_C18|30
3|वायु प्रदूषण का मुख्य कारण क्या है?|पेड़ लगाना|वाहनों और उद्योगों से निकला धुआं|वर्षा|सौर ऊर्जा|वाहनों और उद्योगों से निकला धुआं|Home Science_C18|30
4|ध्वनि प्रदूषण किससे होता है?|शांत संगीत|पक्षियों का चहचहाना|लाउडस्पीकर और हॉर्न का शोर|हवा की आवाज|लाउडस्पीकर और हॉर्न का शोर|Home Science_C18|30
5|जल प्रदूषण का मुख्य स्रोत क्या है?|नदियों में औद्योगिक कचरा डालना|वर्षा का जल|पेयजल|भूमिगत जल|नदियों में औद्योगिक कचरा डालना|Home Science_C18|30
6|ओजोन परत हमें किससे बचाती है?|वर्षा से|पराबैंगनी किरणों से|धूल से|ठंड से|पराबैंगनी किरणों से|Home Science_C18|30
7|'3R' सिद्धांत में क्या शामिल नहीं है?|कम उपयोग (Reduce)|पुनः उपयोग (Reuse)|पुनर्चक्रण (Recycle)|बर्बाद करना (Reject)|बर्बाद करना (Reject)|Home Science_C18|30
8|पेड़ लगाना क्यों आवश्यक है?|प्रदूषण फैलाने के लिए|ऑक्सीजन प्रदान करने और प्रदूषण कम करने के लिए|लकड़ी काटने के लिए|छाया कम करने के लिए|ऑक्सीजन प्रदान करने और प्रदूषण कम करने के लिए|Home Science_C18|30
9|कौन सी गैस 'ग्रीन हाउस गैस' नहीं है?|कार्बन डाइऑक्साइड|मीथेन|नाइट्रस ऑक्साइड|ऑक्सीजन|ऑक्सीजन|Home Science_C18|30
10|सूखे कचरे का उदाहरण क्या है?|सब्जियों के छिलके|कागज|बचा हुआ भोजन|फलों के छिलके|कागज|Home Science_C18|30
11|गीले कचरे का क्या करना चाहिए?|जला देना चाहिए|नदी में फेंक देना चाहिए|कम्पोस्ट बनाना चाहिए|सड़क पर फेंक देना चाहिए|कम्पोस्ट बनाना चाहिए|Home Science_C18|30
12|चिपको आंदोलन किससे संबंधित है?|जल संरक्षण|वन्यजीव संरक्षण|वृक्षों का संरक्षण|वायु प्रदूषण|वृक्षों का संरक्षण|Home Science_C18|30
13|भूमि प्रदूषण का कारण है:|पेड़ लगाना|अत्यधिक रासायनिक उर्वरकों का प्रयोग|जैविक खेती|वर्षा|अत्यधिक रासायनिक उर्वरकों का प्रयोग|Home Science_C18|30
14|पुनर्चक्रण (Recycling) का क्या लाभ है?|संसाधनों की बचत होती है|प्रदूषण बढ़ता है|कचरा बढ़ता है|लागत बढ़ती है|संसाधनों की बचत होती है|Home Science_C18|30
15|अम्लीय वर्षा (Acid Rain) का मुख्य कारण क्या है?|ऑक्सीजन|वायु में सल्फर डाइऑक्साइड और नाइट्रोजन ऑक्साइड|कार्बन|धूल|वायु में सल्फर डाइऑक्साइड और नाइट्रोजन ऑक्साइड|Home Science_C18|30
16|निम्नलिखित में से कौन सा जैव-निम्नीकरणीय (Biodegradable) कचरा है?|प्लास्टिक|कांच|सब्जियों के छिलके|धातु|सब्जियों के छिलके|Home Science_C18|30
17|पर्यावरण संरक्षण किसकी जिम्मेदारी है?|केवल सरकार की|केवल वैज्ञानिकों की|केवल छात्रों की|प्रत्येक नागरिक की|प्रत्येक नागरिक की|Home Science_C18|30
18|सीएफसी (CFC) गैस किस को नुकसान पहुंचाती है?|ओजोन परत|जल|भूमि|पेड़-पौधे|ओजोन परत|Home Science_C18|30
19|हमें खरीदारी के लिए किस प्रकार के थैले का प्रयोग करना चाहिए?|प्लास्टिक थैला|पॉलीथीन|कपड़े या जूट का थैला|कागज का थैला|कपड़े या जूट का थैला|Home Science_C18|30
20|ग्लोबल वार्मिंग का क्या अर्थ है?|पृथ्वी का ठंडा होना|पृथ्वी के तापमान में वृद्धि|वर्षा का बढ़ना|समुद्र का स्तर घटना|पृथ्वी के तापमान में वृद्धि|Home Science_C18|30
21|ई-कचरा (E-waste) क्या है?|रसोई का कचरा|पुराने इलेक्ट्रॉनिक उपकरण|अस्पताल का कचरा|कृषि का कचरा|पुराने इलेक्ट्रॉनिक उपकरण|Home Science_C18|30
22|ध्वनि की तीव्रता को किस इकाई में मापा जाता है?|मीटर|किलोग्राम|डेसिबल|लीटर|डेसिबल|Home Science_C18|30
23|पारिस्थितिकी तंत्र में ऊर्जा का मुख्य स्रोत क्या है?|चंद्रमा|सूर्य|हवा|जल|सूर्य|Home Science_C18|30
