id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|स्वास्थ्य को प्रभावित करने वाला सबसे महत्वपूर्ण कारक क्या है?|सामाजिक परिवेश|पारिवारिक संबंध|स्वच्छ वातावरण|आर्थिक स्थिति|स्वच्छ वातावरण|Home_Science_C6|30
2|WHO के अनुसार, स्वास्थ्य की परिभाषा में कौन सा आयाम शामिल नहीं है?|शारीरिक|मानसिक|आध्यात्मिक|सामाजिक|आध्यात्मिक|Home_Science_C6|30
3|एक स्वस्थ परिवार के लिए सबसे ज़रूरी क्या है?|ऊँचा सामाजिक स्तर|सदस्यों के बीच तालमेल|बड़ा घर|महँगा भोजन|सदस्यों के बीच तालमेल|Home_Science_C6|30
4|घरेलू कूड़े-करकट को ठिकाने लगाने का सबसे अच्छा तरीका क्या है?|नदी में फेंकना|खुली जगह में जलाना|गड्ढे में गाड़ना (कम्पोस्ट बनाना)|सड़क पर छोड़ना|गड्ढे में गाड़ना (कम्पोस्ट बनाना)|Home_Science_C6|30
5|प्राथमिक स्वास्थ्य केंद्र (PHC) का मुख्य कार्य क्या है?|बड़े ऑपरेशन करना|विशेषज्ञ परामर्श|निवारक और प्रोत्साहक स्वास्थ्य देखभाल|उच्च शिक्षा प्रदान करना|निवारक और प्रोत्साहक स्वास्थ्य देखभाल|Home_Science_C6|30
6|परिवार में बीमार व्यक्ति की देखभाल में सबसे महत्वपूर्ण पहलू क्या है?|मनोरंजन|उचित आहार और दवा|लगातार बातचीत|पूरी तरह अलग रखना|उचित आहार और दवा|Home_Science_C6|30
7|भोजन को दूषित होने से बचाने के लिए क्या ज़रूरी है?|बार-बार गर्म करना|खुले में छोड़ देना|ढककर रखना|रेफ्रिजरेटर में नहीं रखना|ढककर रखना|Home_Science_C6|30
8|संक्रामक रोग कैसे फैलते हैं?|केवल दूषित पानी से|केवल कीटों से|एक व्यक्ति से दूसरे व्यक्ति में|पुरानी चीज़ों से|एक व्यक्ति से दूसरे व्यक्ति में|Home_Science_C6|30
9|जल को शुद्ध करने का सबसे प्रभावी घरेलू तरीका क्या है?|छानना|क्लोरिन डालना|उबालना|सूर्य की रोशनी में रखना|उबालना|Home_Science_C6|30
10|मानसिक स्वास्थ्य के लिए परिवार में किस चीज़ का होना आवश्यक है?|कड़ा अनुशासन|आर्थिक संपन्नता|भावनात्मक समर्थन और सुरक्षा|आधुनिक उपकरण|भावनात्मक समर्थन और सुरक्षा|Home_Science_C6|30
11|परिवार के सदस्यों के बीच झगड़ों का स्वास्थ्य पर क्या प्रभाव पड़ सकता है?|कोई प्रभाव नहीं|शारीरिक फिटनेस में वृद्धि|तनाव और मानसिक स्वास्थ्य समस्याएँ|बेहतर सामाजिक मेलजोल|तनाव और मानसिक स्वास्थ्य समस्याएँ|Home_Science_C6|30
12|घरेलू अपशिष्ट प्रबंधन में '3R' का क्या अर्थ है?|रिसाइकल, रिपेयर, रिटर्न|रिड्यूस, रियूज़, रिसाइकल|रिस्पॉन्ड, रोटेट, रेस्ट|रीच, रिकवर, रिमूव|रिड्यूस, रियूज़, रिसाइकल|Home_Science_C6|30
13|घर की सफाई में कीटाणुओं को मारने के लिए किसका उपयोग किया जाता है?|साधारण पानी|नमक का घोल|ब्लीचिंग पाउडर (या फिनाइल)|मैदा|ब्लीचिंग पाउडर (या फिनाइल)|Home_Science_C6|30
14|किस प्रकार के जल का उपयोग पीने के लिए करना चाहिए?|कठोर जल|वर्षा जल|शुद्ध और सुरक्षित जल|समुद्र का जल|शुद्ध और सुरक्षित जल|Home_Science_C6|30
15|एक अच्छे वेंटिलेशन (वायु-संचार) का उद्देश्य क्या है?|घर को गर्म रखना|ताज़ी हवा और रोशनी लाना|ज़्यादा नमी पैदा करना|घर को ठंडा रखना|ताज़ी हवा और रोशनी लाना|Home_Science_C6|30
16|खसरा (Measles) किस माध्यम से फैलने वाला रोग है?|दूषित भोजन|जल|वायु (ड्रॉपलेट)|मिट्टी|वायु (ड्रॉपलेट)|Home_Science_C6|30
17|व्यक्तिगत स्वच्छता में क्या शामिल है?|सिर्फ़ कपड़े धोना|रोज़ाना नहाना, दाँत साफ़ करना, हाथ धोना|घर की सफ़ाई करना|महँगे परफ्यूम लगाना|रोज़ाना नहाना, दाँत साफ़ करना, हाथ धोना|Home_Science_C6|30
18|'समाज कल्याण' का संबंध किससे है?|सिर्फ़ नेताओं से|समाज के सभी वर्गों की भलाई से|सिर्फ़ अमीरों की भलाई से|सेना की सुरक्षा से|समाज के सभी वर्गों की भलाई से|Home_Science_C6|30
19|परिवार में बच्चों को स्वस्थ आदतें सिखाने का सबसे अच्छा तरीका क्या है?|सज़ा देना|उदाहरण पेश करना (रोल मॉडल बनना)|लेक्चर देना|पैसे देना|उदाहरण पेश करना (रोल मॉडल बनना)|Home_Science_C6|30
20|भोजन के माध्यम से फैलने वाली एक बीमारी का नाम बताएँ।|चेचक|टीबी|हैजा|मलेरिया|हैजा|Home_Science_C6|30
21|टीबी (Tuberculosis) से बचने के लिए कौन सा टीका (Vaccine) दिया जाता है?|पोलियो|डीटीपी|बीसीजी (BCG)|टिटनेस|बीसीजी (BCG)|Home_Science_C6|30
22|परिवार किस प्रकार की इकाई है?|एक कानूनी इकाई|एक सामाजिक इकाई|एक आर्थिक इकाई|एक राजनीतिक इकाई|एक सामाजिक इकाई|Home_Science_C6|30
23|घर में प्राथमिक चिकित्सा पेटी (First Aid Box) का प्राथमिक उद्देश्य क्या है?|खाने का सामान रखना|सिर्फ़ गंभीर चोटों का इलाज|छोटी-मोटी चोटों और बीमारियों का तत्काल उपचार|गहने रखना|छोटी-मोटी चोटों और बीमारियों का तत्काल उपचार|Home_Science_C6|30
24|स्वस्थ जीवन शैली के लिए इनमें से क्या आवश्यक नहीं है?|संतुलित आहार|व्यायाम|तनाव मुक्त जीवन|अनियमित सोना|अनियमित सोना|Home_Science_C6|30
25|किस रोग के लिए 'ओरल रीहाइड्रेशन सॉल्यूशन' (ORS) का उपयोग किया जाता है?|बुखार|दस्त (डायरिया)|जुकाम|आँखों का संक्रमण|दस्त (डायरिया)|Home_Science_C6|30
26|शौचालय का उचित उपयोग और रखरखाव किस रोग को फैलने से रोकता है?|हृदय रोग|मधुमेह|पेचिश (Dysentery) और टाइफाइड|कैंसर|पेचिश (Dysentery) और टाइफाइड|Home_Science_C6|30
27|मच्छरों से फैलने वाला रोग कौन सा है?|चेचक|हैजा|मलेरिया|फ्लू|मलेरिया|Home_Science_C6|30
28|बच्चों को टीका लगवाना क्यों ज़रूरी है?|मनोरंजन के लिए|भविष्य की बीमारियों से सुरक्षा के लिए|उनकी ऊंचाई बढ़ाने के लिए|उन्हें शांत रखने के लिए|भविष्य की बीमारियों से सुरक्षा के लिए|Home_Science_C6|30
29|परिवार में यौन शिक्षा (Sex Education) का मुख्य उद्देश्य क्या है?|सिर्फ़ प्रजनन के बारे में बताना|ज़िम्मेदार यौन व्यवहार और स्वास्थ्य की जानकारी देना|बच्चों को डराना|सिर्फ़ विवाहित जोड़ों को जानकारी देना|ज़िम्मेदार यौन व्यवहार और स्वास्थ्य की जानकारी देना|Home_Science_C6|30
30|घर में आग लगने की स्थिति में सबसे पहले क्या करना चाहिए?|सामान जमा करना|अग्निशमन दल (Fire Brigade) को बुलाना|पानी की बाल्टी फेंकना|छिप जाना|अग्निशमन दल (Fire Brigade) को बुलाना|Home_Science_C6|30
31|स्वास्थ्य के लिए शोर (Noise) का क्या नुकसान है?|रक्तचाप कम होता है|तनाव और बहरापन हो सकता है|पाचन बेहतर होता है|नींद अच्छी आती है|तनाव और बहरापन हो सकता है|Home_Science_C6|30
32|एक स्वस्थ वातावरण के लिए घर में पर्याप्त __________ का होना आवश्यक है।|किताबें|मनोरंजन के साधन|ताज़ी हवा और सूर्य का प्रकाश|आधुनिक पर्दे|ताज़ी हवा और सूर्य का प्रकाश|Home_Science_C6|30
33|'हाथ धोने' का सबसे सही तरीका क्या है?|सिर्फ़ पानी से धोना|साबुन और बहते पानी से 20 सेकंड तक धोना|कपड़े से पोंछना|सिर्फ़ गीला करना|साबुन और बहते पानी से 20 सेकंड तक धोना|Home_Science_C6|30
34|विटामिन A की कमी से कौन सा रोग होता है, जिसका पारिवारिक स्वास्थ्य पर असर पड़ता है?|रिकेट्स|बेरी-बेरी|रतौंधी (Night Blindness)|स्कर्वी|रतौंधी (Night Blindness)|Home_Science_C6|30
35|घर में जल निकासी (Drainage) की व्यवस्था कैसी होनी चाहिए?|खुली और धीमी|बंद और तेज़|खुली और तेज़|बंद और धीमी|बंद और तेज़|Home_Science_C6|30
36|पर्यावरण प्रदूषण का स्वास्थ्य पर सबसे सीधा प्रभाव क्या है?|मानसिक शांति|श्वसन संबंधी रोग|बेहतर पाचन|हड्डियों का मजबूत होना|श्वसन संबंधी रोग|Home_Science_C6|30
37|परिवार में सहयोग की भावना से क्या लाभ होता है?|सिर्फ़ आर्थिक लाभ|भावनात्मक सुरक्षा और तनाव में कमी|ज़्यादा झगड़े|बच्चों की पढ़ाई में कमी|भावनात्मक सुरक्षा और तनाव में कमी|Home_Science_C6|30
38|'अस्वस्थता' का अर्थ क्या है?|सिर्फ़ शारीरिक चोट|सिर्फ़ मानसिक रोग|रोग या बीमारी की अनुपस्थिति|शारीरिक, मानसिक या सामाजिक कल्याण की कमी|शारीरिक, मानसिक या सामाजिक कल्याण की कमी|Home_Science_C6|30
39|बच्चों में स्वास्थ्य जागरूकता पैदा करने के लिए क्या करना चाहिए?|उन्हें अकेला छोड़ देना|उन्हें खेल-खेल में स्वास्थ्य के बारे में बताना|उन्हें सिर्फ़ डराना|उन्हें ज़्यादा खाना खिलाना|उन्हें खेल-खेल में स्वास्थ्य के बारे में बताना|Home_Science_C6|30
40|घर में खाद्य विषाक्तता (Food Poisoning) का सबसे आम कारण क्या है?|ओवरकुकिंग|बासी या दूषित भोजन का सेवन|ज़्यादा नमक|गर्म पानी|बासी या दूषित भोजन का सेवन|Home_Science_C6|30
41|परिवार नियोजन (Family Planning) का मुख्य उद्देश्य क्या है?|देश की जनसंख्या बढ़ाना|बच्चों की संख्या सीमित कर माँ और बच्चे के स्वास्थ्य में सुधार|सिर्फ़ लड़कियों को जन्म देना|बच्चों को काम पर लगाना|बच्चों की संख्या सीमित कर माँ और बच्चे के स्वास्थ्य में सुधार|Home_Science_C6|30
42|स्वास्थ्य को बनाए रखने के लिए व्यक्ति को प्रतिदिन कितना पानी पीना चाहिए?|1-2 गिलास|3-4 गिलास|8-10 गिलास|जितना हो सके|8-10 गिलास|Home_Science_C6|30
