id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|वस्त्रों का चयन करते समय सबसे महत्वपूर्ण कारक क्या है?|फैशन|अवसर और मौसम|कीमत|रंग|अवसर और मौसम|Home Science_C13|30
2|बच्चों के लिए वस्त्र खरीदते समय किस बात का ध्यान रखना चाहिए?|कपड़ा मुलायम और आरामदायक हो|कपड़ा बहुत फैशनेबल हो|कपड़ा महंगा हो|कपड़ा गहरे रंग का हो|कपड़ा मुलायम और आरामदायक हो|Home Science_C13|30
3|गर्मियों के लिए किस प्रकार के वस्त्र उपयुक्त होते हैं?|ऊनी|नायलॉन|सूती|रेशमी|सूती|Home Science_C13|30
4|कपड़े पर लगे लेबल का क्या महत्व है?|यह केवल ब्रांड का नाम बताता है|यह कपड़े की देखभाल संबंधी निर्देश देता है|यह कपड़े का वजन बताता है|यह केवल कीमत बताता है|यह कपड़े की देखभाल संबंधी निर्देश देता है|Home Science_C13|30
5|रेडीमेड कपड़े खरीदते समय क्या जांचना आवश्यक है?|सिलाई और फिटिंग|केवल रंग|केवल डिजाइन|ब्रांड का विज्ञापन|सिलाई और फिटिंग|Home Science_C13|30
6|धुलाई की किस विधि में पानी का उपयोग नहीं होता है?|हाथ से धोना|मशीन से धोना|शुष्क धुलाई (Dry Cleaning)|गर्म पानी से धोना|शुष्क धुलाई (Dry Cleaning)|Home Science_C13|30
7|ऊनी कपड़ों को धोने के लिए सबसे अच्छा तरीका क्या है?|गर्म पानी और डिटर्जेंट|ब्लीच का प्रयोग|मशीन में तेजी से धोना|हल्के डिटर्जेंट से ठंडे पानी में धोना|हल्के डिटर्जेंट से ठंडे पानी में धोना|Home Science_C13|30
8|सफेद सूती कपड़ों पर चमक लाने के लिए किसका प्रयोग किया जाता है?|नमक|नील (ब्लू)|हल्दी|सिरका|नील (ब्लू)|Home Science_C13|30
9|कपड़ों से चाय का दाग हटाने के लिए क्या प्रयोग करना चाहिए?|नमक|गर्म पानी और सुहागा (बोरेक्स)|मिट्टी का तेल|नींबू का रस|गर्म पानी और सुहागा (बोरेक्स)|Home Science_C13|30
10|रेशमी वस्त्रों को इस्त्री (प्रेस) करते समय तापमान कैसा होना चाहिए?|बहुत तेज|मध्यम|हल्का गर्म|बिना तापमान के|हल्का गर्म|Home Science_C13|30
11|कपड़ों को कीड़ों से बचाने के लिए किसका प्रयोग किया जाता है?|नेफ्थलीन की गोलियां|चीनी|नमक|हल्दी|नेफ्थलीन की गोलियां|Home Science_C13|30
12|रंगीन कपड़ों को सुखाते समय क्या सावधानी बरतनी चाहिए?|सीधी तेज धूप में सुखाना चाहिए|छाया में सुखाना चाहिए|मशीन में पूरी तरह सुखाना चाहिए|गीला ही रख देना चाहिए|छाया में सुखाना चाहिए|Home Science_C13|30
13|स्टार्च (माड़) का प्रयोग किन वस्त्रों पर किया जाता है?|ऊनी|रेशमी|सूती|नायलॉन|सूती|Home Science_C13|30
14|वस्त्रों की खरीदारी के लिए सबसे अच्छा समय कौन सा होता है?|त्योहारों के समय|सीजन के अंत में (सेल के समय)|सीजन की शुरुआत में|रात के समय|सीजन के अंत में (सेल के समय)|Home Science_C13|30
15|कार्यस्थल (ऑफिस) के लिए कैसे वस्त्र उपयुक्त होते हैं?|चमकीले और भड़कीले|बहुत ढीले-ढाले|शालीन और आरामदायक|पारदर्शी|शालीन और आरामदायक|Home Science_C13|30
16|कपड़े से हल्दी का दाग हटाने के लिए क्या करें?|साबुन लगाकर रगड़ें|धूप में रखें|नमक लगाएं|ब्लीच का प्रयोग करें|धूप में रखें|Home Science_C13|30
17|किस कपड़े को धोने के बाद निचोड़ना नहीं चाहिए?|सूती|ऊनी|लिनन|डेनिम|ऊनी|Home Science_C13|30
18|वस्त्रों का उचित भंडारण क्यों आवश्यक है?|उन्हें नया दिखाने के लिए|उनकी आयु बढ़ाने और सुरक्षित रखने के लिए|घर में जगह बचाने के लिए|फैशन के लिए|उनकी आयु बढ़ाने और सुरक्षित रखने के लिए|Home Science_C13|30
19|कपड़े से स्याही का दाग हटाने के लिए किसका प्रयोग होता है?|गर्म पानी|नमक|स्पिरिट या दूध|चीनी|स्पिरिट या दूध|Home Science_C13|30
20|परिधान में 'A-लाइन' क्या है?|एक प्रकार का कपड़ा|एक प्रकार की सिलाई|एक प्रकार का स्टाइल/शेप|एक प्रकार का रंग|एक प्रकार का स्टाइल/शेप|Home Science_C13|30
21|ब्लीच का प्रयोग क्यों किया जाता है?|कपड़ों को रंगने के लिए|दाग हटाने और सफेदी लाने के लिए|कपड़ों को मुलायम करने के लिए|कपड़ों को सुगंधित करने के लिए|दाग हटाने और सफेदी लाने के लिए|Home Science_C13|30
22|मोटे व्यक्ति को कैसे वस्त्र पहनने चाहिए?|आड़ी धारियों वाले|बड़े प्रिंट वाले|छोटी धारियों और छोटे प्रिंट वाले|बहुत चुस्त|छोटी धारियों और छोटे प्रिंट वाले|Home Science_C13|30
