id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|खाद्य पदार्थों के खराब होने का मुख्य कारण क्या है?|नमी की कमी|सूक्ष्मजीवों का विकास|अत्यधिक ठंडा होना|हवा का अभाव|सूक्ष्मजीवों का विकास|Home_Science_C2|30
2|दूध को खराब होने से बचाने के लिए किस विधि का प्रयोग किया जाता है?|निर्जलीकरण (Dehydration)|पाश्चुरीकरण (Pasteurization)|फ्रीजिंग|कैनिंग|पाश्चुरीकरण (Pasteurization)|Home_Science_C2|30
3|खाद्य परिरक्षण (Food Preservation) की सबसे पुरानी विधि कौन सी है?|कैनिंग|फ्रीजिंग|सुखाना (Drying)|पाश्चुरीकरण|सुखाना (Drying)|Home_Science_C2|30
4|सिरका (Vinegar) किस रसायन का घोल है जिसका उपयोग अचार में किया जाता है?|लैक्टिक एसिड|एसिटिक एसिड|साइट्रिक एसिड|टार्टरिक एसिड|एसिटिक एसिड|Home_Science_C2|30
5|निम्न में से कौन सा भोजन विषाक्तता (Food Poisoning) का कारण बन सकता है?|आयोडीन|साल्मोनेला (Salmonella) जीवाणु|फाइबर|विटामिन सी|साल्मोनेला (Salmonella) जीवाणु|Home_Science_C2|30
6|जैम और जेली बनाने में चीनी (Sugar) किस रूप में कार्य करती है?|रंग एजेंट|स्वाद बढ़ाने वाला|परिरक्षक (Preservative)|गाढ़ा करने वाला|परिरक्षक (Preservative)|Home_Science_C2|30
7|खाद्य पदार्थों में रंग या स्वाद जोड़ने के लिए मिलाए जाने वाले पदार्थ क्या कहलाते हैं?|पोषक तत्व|एडिटिव्स (Additives)|खनिज लवण|परिरक्षक|एडिटिव्स (Additives)|Home_Science_C2|30
8|मसालों में सबसे आम मिलावट क्या है?|कंकड़|धूल|घोड़े की लीद|रंगीन लकड़ी का बुरादा|रंगीन लकड़ी का बुरादा|Home_Science_C2|30
9|तेल और घी में मिलावट की जाँच के लिए किस परीक्षण का उपयोग किया जाता है?|आयोडीन परीक्षण|सल्फर परीक्षण|ब्रोमीन परीक्षण|बैनडिक्ट परीक्षण|बैनडिक्ट परीक्षण|Home_Science_C2|30
10|'खाद्य अपमिश्रण निवारण अधिनियम' (PFA) कब लागू किया गया था?|1954|1986|2006|1970|1954|Home_Science_C2|30
11|FSSAI का पूर्ण रूप क्या है?|Food Safety and Standard Act of India|Food Safety and Standards Authority of India|Farming System and Storage Authority of India|Federal System and Security Association of India|Food Safety and Standards Authority of India|Home_Science_C2|30
12|मांस, मछली को लंबे समय तक संरक्षित करने के लिए किस पदार्थ का प्रयोग किया जाता है?|नमक (Salt)|हल्दी|चीनी|सिरका|नमक (Salt)|Home_Science_C2|30
13|भोजन में हानिकारक, सस्ते या हीन गुणवत्ता वाले पदार्थ मिलाने की क्रिया क्या कहलाती है?|खाद्य संवर्धन|खाद्य मिश्रण|खाद्य अपमिश्रण (Food Adulteration)|खाद्य प्रसंस्करण|खाद्य अपमिश्रण (Food Adulteration)|Home_Science_C2|30
14|चाय की पत्ती में लोहे के बुरादे की मिलावट किस प्रकार की है?|प्राकृतिक मिलावट|जानबूझकर की गई मिलावट|आकस्मिक मिलावट|अप्रत्यक्ष मिलावट|जानबूझकर की गई मिलावट|Home_Science_C2|30
15|फलों और सब्जियों को लंबे समय तक ताजा रखने के लिए किस तापमान पर संग्रहित किया जाता है?|कम तापमान (ठंडा)|उच्च तापमान (गर्म)|कमरे का तापमान|-10 डिग्री सेल्सियस|कम तापमान (ठंडा)|Home_Science_C2|30
