id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|खाद्य प्रसंस्करण का मुख्य उद्देश्य क्या है?|भोजन को स्वादिष्ट बनाना|भोजन को अधिक समय तक सुरक्षित रखना|भोजन का रंग बदलना|भोजन की मात्रा बढ़ाना|भोजन को अधिक समय तक सुरक्षित रखना|Home Science_C10|30
2|अनाज को भंडारण से पहले सुखाना क्यों आवश्यक है?|उसका वजन बढ़ाने के लिए|नमी हटाकर सूक्ष्मजीवों से बचाने के लिए|उसका रंग बेहतर करने के लिए|उसे मीठा बनाने के लिए|नमी हटाकर सूक्ष्मजीवों से बचाने के लिए|Home Science_C10|30
3|घरेलू स्तर पर अनाज भंडारण के लिए सबसे अच्छी विधि क्या है?|खुले में रखना|गीले कंटेनर में रखना|साफ, सूखे और वायुरोधी कंटेनर में रखना|प्लास्टिक की थैलियों में रखना|साफ, सूखे और वायुरोधी कंटेनर में रखना|Home Science_C10|30
4|दूध को उबालने की प्रक्रिया क्या कहलाती है?|किण्वन|पाश्चुरीकरण|निर्जलीकरण|प्रशीतन|पाश्चुरीकरण|Home Science_C10|30
5|फलों से जैम, जेली और मुरब्बा बनाना संरक्षण की किस विधि पर आधारित है?|नमक का उपयोग|तेल का उपयोग|चीनी का उपयोग|सिरके का उपयोग|चीनी का उपयोग|Home Science_C10|30
6|अचार में तेल क्यों डाला जाता है?|स्वाद के लिए|रंग के लिए|हवा के संपर्क को रोकने के लिए|उसे नरम करने के लिए|हवा के संपर्क को रोकने के लिए|Home Science_C10|30
7|अनाज के भंडारण के लिए किस तापमान की आवश्यकता होती है?|गर्म और नम|ठंडा और नम|गर्म और शुष्क|ठंडा और शुष्क|ठंडा और शुष्क|Home Science_C10|30
8|भोजन को फ्रीजर में रखकर संरक्षित करने की विधि क्या कहलाती है?|प्रशीतन (Refrigeration)|हिमीकरण (Freezing)|सुखाना (Drying)|डिब्बाबंदी (Canning)|हिमीकरण (Freezing)|Home Science_C10|30
9|धूप में खाद्य पदार्थों को सुखाकर संरक्षित करना क्या कहलाता है?|निर्जलीकरण|पाश्चुरीकरण|हिमीकरण|ब्लांचिंग|निर्जलीकरण|Home Science_C10|30
10|खाद्य भंडारण के 'पहले आना, पहले जाना' (FIFO) सिद्धांत का क्या अर्थ है?|जो सबसे महंगा है उसे पहले उपयोग करें|जो सबसे स्वादिष्ट है उसे पहले उपयोग करें|जो पहले खरीदा गया है उसे पहले उपयोग करें|जो बाद में खरीदा गया है उसे पहले उपयोग करें|जो पहले खरीदा गया है उसे पहले उपयोग करें|Home Science_C10|30
11|अनाज में नमी का स्तर कितने प्रतिशत से कम होना चाहिए?|25%|20%|15%|10%|10%|Home Science_C10|30
12|दालों को भंडारण के समय कीड़ों से बचाने के लिए क्या उपाय करना चाहिए?|उन्हें गीला रखना चाहिए|उन पर तेल लगाना चाहिए|उन्हें खुले में रखना चाहिए|उनमें चीनी मिलानी चाहिए|उन पर तेल लगाना चाहिए|Home Science_C10|30
13|सब्जियों को कुछ मिनटों के लिए उबलते पानी में डालना और फिर ठंडा करना क्या कहलाता है?|पाश्चुरीकरण|ब्लांचिंग|किण्वन|निर्जलीकरण|ब्लांचिंग|Home Science_C10|30
14|आलू और प्याज जैसी सब्जियों का भंडारण कहाँ करना चाहिए?|फ्रिज के अंदर|गर्म स्थान पर|ठंडे, अंधेरे और हवादार स्थान पर|पानी में डुबोकर|ठंडे, अंधेरे और हवादार स्थान पर|Home Science_C10|30
15|डिब्बाबंद खाद्य पदार्थ खरीदते समय किस बात का ध्यान रखना चाहिए?|डिब्बा फूला हुआ या लीक न हो|डिब्बे का रंग आकर्षक हो|डिब्बा सबसे बड़ा हो|डिब्बा सबसे भारी हो|डिब्बा फूला हुआ या लीक न हो|Home Science_C10|30
16|सिरका (Vinegar) का उपयोग किस खाद्य पदार्थ के संरक्षण में होता है?|जैम|दूध|अचार|दही|अचार|Home Science_C10|30
17|शीत भंडारण (Cold Storage) का उपयोग किसके लिए किया जाता है?|अनाज|मसाले|फल और सब्जियां|चीनी|फल और सब्जियां|Home Science_C10|30
18|खाद्य पदार्थों को वायुरोधी (Airtight) पैकेट में पैक करना क्या कहलाता है?|निर्वात पैकिंग (Vacuum Packaging)|दबाव पैकिंग|खुली पैकिंग|गीली पैकिंग|निर्वात पैकिंग (Vacuum Packaging)|Home Science_C10|30
19|अनाज भंडारण के सबसे बड़े दुश्मन कौन हैं?|हवा, प्रकाश, पानी|नमी, कीट, चूहे|धूल, मिट्टी, शोर|केवल हवा|नमी, कीट, चूहे|Home Science_C10|30
20|भंडार गृह (Silo) का उपयोग किसके व्यावसायिक भंडारण के लिए किया जाता है?|फल|सब्जियां|अनाज|दूध|अनाज|Home Science_C10|30
21|किण्वन (Fermentation) की प्रक्रिया से क्या बनता है?|जूस|अचार|दही|चिप्स|दही|Home Science_C10|30
22|पापड़ और बड़ी बनाना संरक्षण की कौन सी विधि है?|सुखाना|नमक लगाना|तेल डालना|हिमीकरण|सुखाना|Home Science_C10|30
23|टमाटर सॉस को संरक्षित करने के लिए किस रासायनिक परिरक्षक का उपयोग किया जाता है?|सोडियम बेंजोएट|सिरका|नमक|चीनी|सोडियम बेंजोएट|Home Science_C10|30
24|हरी पत्तेदार सब्जियों को ताजा रखने के लिए क्या करना चाहिए?|धूप में रखें|गीले कपड़े में लपेटकर फ्रिज में रखें|काट कर खुले में रखें|नमक लगाकर रखें|गीले कपड़े में लपेटकर फ्रिज में रखें|Home Science_C10|30
25|अनाज भंडारण के लिए धातु की टंकियों (बिन्स) का उपयोग क्यों किया जाता है?|वे सस्ती होती हैं|वे नमी और कीटों से सुरक्षा करती हैं|वे सुंदर दिखती हैं|वे हल्की होती हैं|वे नमी और कीटों से सुरक्षा करती हैं|Home Science_C10|30
26|दूध का पाउडर बनाना किस प्रक्रिया का उदाहरण है?|स्प्रे ड्राइंग|हिमीकरण|पाश्चुरीकरण|किण्वन|स्प्रे ड्राइंग|Home Science_C10|30
27|लंबे समय तक भंडारण के लिए कौन सी पैकिंग सबसे अच्छी है?|कपड़े का थैला|जूट का बोरा|वायुरोधी डिब्बे|कागज का लिफाफा|वायुरोधी डिब्बे|Home Science_C10|30
28|भंडारण के दौरान मसालों को किससे बचाना चाहिए?|ठंडक|नमी और प्रकाश|हवा|अंधेरा|नमी और प्रकाश|Home Science_C10|30
29|खाद्य प्रसंस्करण उद्योग का एक लाभ क्या है?|किसानों को बेहतर मूल्य मिलना|भोजन महंगा हो जाता है|पोषक तत्व नष्ट हो जाते हैं|भोजन का स्वाद खराब हो जाता है|किसानों को बेहतर मूल्य मिलना|Home Science_C10|30
30|भंडारित अनाज में कीटनाशक की गोलियां क्यों रखी जाती हैं?|स्वाद बढ़ाने के लिए|कीड़ों को मारने के लिए|रंग लाने के लिए|वजन बढ़ाने के लिए|कीड़ों को मारने के लिए|Home Science_C10|30
31|जड़ वाली सब्जियों जैसे गाजर, मूली को कैसे स्टोर करना चाहिए?|धोकर और काटकर|मिट्टी हटाकर ठंडी जगह पर|धूप में सुखाकर|पानी में भिगोकर|मिट्टी हटाकर ठंडी जगह पर|Home Science_C10|30
32|खाद्य अपव्यय (Food Waste) को कम करने का एक तरीका क्या है?|अधिक भोजन खरीदना|सही भंडारण तकनीक अपनाना|बचा हुआ भोजन फेंक देना|बिना योजना के खरीदारी करना|सही भंडारण तकनीक अपनाना|Home Science_C10|30
33|धूम्रपान (Smoking) द्वारा किस खाद्य पदार्थ को संरक्षित किया जाता है?|फल|दूध|मांस और मछली|अनाज|मांस और मछली|Home Science_C10|30
34|अनाज के भंडारण से पहले भंडार गृह को साफ करना क्यों जरूरी है?|यह एक परंपरा है|पुराने कीटों और उनके अंडों को नष्ट करने के लिए|उसे सुंदर दिखाने के लिए|केवल धूल हटाने के लिए|पुराने कीटों और उनके अंडों को नष्ट करने के लिए|Home Science_C10|30
35|पके हुए भोजन को फ्रिज में कितने समय तक रखना सुरक्षित है?|एक सप्ताह|10-15 दिन|2-3 दिन|एक महीना|2-3 दिन|Home Science_C10|30
36|किस खाद्य पदार्थ को फ्रिज में रखने से उसका स्वाद खराब हो जाता है?|दूध|पनीर|टमाटर|दही|टमाटर|Home Science_C10|30
37|आधुनिक खाद्य प्रसंस्करण में शामिल है:|केवल सुखाना|केवल नमक लगाना|पोषक तत्वों का संवर्धन और संरक्षण|केवल पकाना|पोषक तत्वों का संवर्धन और संरक्षण|Home Science_C10|30
38|MAP का पूरा नाम क्या है?|मॉडिफाइड एटमोस्फियर पैकेजिंग|मैक्सिमम एयर प्रेशर|मिनिमम एटमोस्फियर पैकेजिंग|मोल्डेड एयर पैकेजिंग|मॉडिफाइड एटमोस्फियर पैकेजिंग|Home Science_C10|30
39|अनाज में लगने वाला सामान्य कीट कौन सा है?|मच्छर|घुन|मक्खी|तिलचट्टा|घुन|Home Science_C10|30
40|खाद्य विकिरण (Food Irradiation) क्या है?|भोजन को रेडियो पर दिखाना|भोजन को ऊर्जा तरंगों से उपचारित करना|भोजन को धूप में रखना|भोजन को माइक्रोवेव में पकाना|भोजन को ऊर्जा तरंगों से उपचारित करना|Home Science_C10|30
41|शहद को भंडारित करने के लिए सबसे अच्छा कंटेनर कौन सा है?|प्लास्टिक|कांच|तांबा|लोहा|कांच|Home Science_C10|30
42|खाद्य तेलों को कैसे भंडारित करना चाहिए?|धूप में|खुली बोतल में|कसकर बंद बोतल में ठंडी जगह पर|गर्म जगह पर|कसकर बंद बोतल में ठंडी जगह पर|Home Science_C10|30
43|भंडारण में चूहे क्या नुकसान पहुंचाते हैं?|अनाज खाते हैं|अनाज को मल-मूत्र से दूषित करते हैं|बीमारियां फैलाते हैं|उपरोक्त सभी|उपरोक्त सभी|Home Science_C10|30
44|खाद्य प्रसंस्करण से क्या संभव हुआ है?|खाद्य पदार्थों की मौसमी उपलब्धता|खाद्य पदार्थों की बर्बादी|खाद्य पदार्थों की कमी|खाद्य पदार्थों का महंगा होना|खाद्य पदार्थों की मौसमी उपलब्धता|Home Science_C10|30
45|अंडे को ताजा रखने के लिए कैसे स्टोर करना चाहिए?|गर्म पानी में|नुकीला सिरा नीचे की ओर करके फ्रिज में|धोकर खुले में|नमक लगाकर|नुकीला सिरा नीचे की ओर करके फ्रिज में|Home Science_C10|30
46|नमक और चीनी खाद्य संरक्षण में कैसे काम करते हैं?|नमी को सोखकर|रंग प्रदान करके|विटामिन बढ़ाकर|स्वाद बदलकर|नमी को सोखकर|Home Science_C10|30
47|UHT (अल्ट्रा-हाई टेम्परेचर) प्रसंस्करण किसके लिए उपयोग होता है?|फल|सब्जियां|दूध|अनाज|दूध|Home Science_C10|30
48|आलू के अंकुरण को रोकने के लिए भंडारण कैसा होना चाहिए?|गर्म और रोशनी वाला|अंधेरा और ठंडा|नम और गर्म|बहुत ठंडा (फ्रीजिंग)|अंधेरा और ठंडा|Home Science_C10|30
49|खाद्य पदार्थों की शेल्फ-लाइफ बढ़ाने का क्या अर्थ है?|उसकी कीमत बढ़ाना|उसका वजन बढ़ाना|उपयोग की अवधि बढ़ाना|उसका आकार बढ़ाना|उपयोग की अवधि बढ़ाना|Home Science_C10|30
50|बिस्कुट और नमकीन को हवा लगने से बचाने के लिए कैसे डिब्बे में रखना चाहिए?|खुले डिब्बे में|वायुरोधी (Airtight) डिब्बे में|कागज के डिब्बे में|गीले डिब्बे में|वायुरोधी (Airtight) डिब्बे में|Home Science_C10|30
