id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|शैशवावस्था (Infancy) की अवधि क्या है?|जन्म से 1 वर्ष तक|जन्म से 3 वर्ष तक|3 वर्ष से 6 वर्ष तक|6 वर्ष से 12 वर्ष तक|जन्म से 3 वर्ष तक|Home_Science_C3|30
2|शिशु का पहला सामाजिक संकेत क्या है?|रोना|मुस्कुराना (Social Smile)|हाथ हिलाना|चीज़ें पकड़ना|मुस्कुराना (Social Smile)|Home_Science_C3|30
3|जन्म के समय शिशु का औसत वजन कितना होता है?|1.5−2.0 kg|2.5−3.5 kg|4.0−5.0 kg|5.0 kg से अधिक|2.5−3.5 kg|Home_Science_C3|30
4|एक स्वस्थ शिशु अपनी जन्म के वजन को 5 महीने में लगभग कितना कर लेता है?|दोगुना|तिगुना|आधा|चार गुना|दोगुना|Home_Science_C3|30
5|बच्चों में 'मोटापे' (Obesity) का मुख्य कारण क्या है?|अत्यधिक प्रोटीन|अधिक वसायुक्त और मीठे खाद्य पदार्थों का सेवन|कम नींद|अधिक पानी पीना|अधिक वसायुक्त और मीठे खाद्य पदार्थों का सेवन|Home_Science_C3|30
6|शिशु 6 महीने की उम्र में क्या करने में सक्षम हो जाता है?|दौड़ना|बिना सहारे बैठना|चलना|साइकिल चलाना|बिना सहारे बैठना|Home_Science_C3|30
7|शारीरिक विकास (Physical Development) में क्या शामिल है?|केवल भाषा|केवल भावनाएँ|ऊंचाई और वजन में वृद्धि|केवल सामाजिक कौशल|ऊंचाई और वजन में वृद्धि|Home_Science_C3|30
8|किस उम्र में बच्चा 'अजनबी चिंता' (Stranger Anxiety) दिखाना शुरू कर सकता है?|1 महीना|3 महीने|6 से 9 महीने|2 वर्ष|6 से 9 महीने|Home_Science_C3|30
9|शिशु में पहले दाँत (दूध के दाँत) कब निकलना शुरू होते हैं?|1−3 महीने|6−9 महीने|12−18 महीने|2 वर्ष|6−9 महीने|Home_Science_C3|30
10|'सकल गत्यात्मक कौशल' (Gross Motor Skills) का उदाहरण क्या है?|पकड़ना|लिखना|दौड़ना|बटन लगाना|दौड़ना|Home_Science_C3|30
11|'सूक्ष्म गत्यात्मक कौशल' (Fine Motor Skills) का उदाहरण क्या है?|चलना|ताला खोलना|रेंगना|छलांग लगाना|ताला खोलना|Home_Science_C3|30
12|नवजात शिशु का 'परावर्तन क्रिया' (Reflex Action) क्या है?|केवल रोना|चूसना (Sucking) और पकड़ना (Grasping)|चलना|बोलना|चूसना (Sucking) और पकड़ना (Grasping)|Home_Science_C3|30
13|भाषा विकास का पहला चरण क्या है?|रोना|बड़बड़ाना (Babbling)|पूरे वाक्य बोलना|एक शब्द बोलना|रोना|Home_Science_C3|30
14|लगभग 1 वर्ष की आयु में बच्चा आमतौर पर कौन सा कौशल विकसित करता है?|दौड़ना|पहला शब्द बोलना|साइकिल चलाना|किताब पढ़ना|पहला शब्द बोलना|Home_Science_C3|30
15|संज्ञानात्मक विकास (Cognitive Development) का जनक किसे माना जाता है?|सिगमंड फ्रायड|एरिक एरिक्सन|जीन पियाजे|इवान पावलोव|जीन पियाजे|Home_Science_C3|30
16|पियाजे के अनुसार शैशवावस्था किस चरण के अंतर्गत आती है?|पूर्व-संक्रियात्मक|संवेदी-गामक (Sensorimotor)|मूर्त संक्रियात्मक|औपचारिक संक्रियात्मक|संवेदी-गामक (Sensorimotor)|Home_Science_C3|30
17|'वस्तु स्थायित्व' (Object Permanence) की अवधारणा किस आयु में विकसित होती है?|जन्म के समय|1 वर्ष के आसपास|3 वर्ष|5 वर्ष|1 वर्ष के आसपास|Home_Science_C3|30
