id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|वस्त्रों की सबसे छोटी इकाई क्या कहलाती है?|धागा|रेशा (फाइबर)|कपड़ा|परिधान|रेशा (फाइबर)|Home Science_C12|30
2|कपास किस प्रकार का रेशा है?|प्राणिज रेशा|वनस्पतिक रेशा|खनिज रेशा|मानव निर्मित रेशा|वनस्पतिक रेशा|Home Science_C12|30
3|ऊन हमें किससे प्राप्त होता है?|भेड़|कपास का पौधा|रेशम का कीड़ा|सन का पौधा|भेड़|Home Science_C12|30
4|रेशम का कीड़ा किस पेड़ की पत्तियों पर पलता है?|नीम|पीपल|शहतूत|बरगद|शहतूत|Home Science_C12|30
5|निम्नलिखित में से कौन सा मानव निर्मित रेशा है?|कपास|ऊन|नायलॉन|रेशम|नायलॉन|Home Science_C12|30
6|'रेशों की रानी' किसे कहा जाता है?|कपास|ऊन|रेशम|जूट|रेशम|Home Science_C12|30
7|जूट का उपयोग मुख्य रूप से क्या बनाने के लिए किया जाता है?|पहनने के कपड़े|चादरें|बोरे और रस्सियाँ|तौलिए|बोरे और रस्सियाँ|Home Science_C12|30
8|कपास के पौधे से बिनौले अलग करने की प्रक्रिया क्या कहलाती है?|कताई|बुनाई|ओटना (गिनिंग)|धुनाई|ओटना (गिनिंग)|Home Science_C12|30
9|रेशों से धागा बनाने की प्रक्रिया को क्या कहते हैं?|कताई (स्पिनिंग)|बुनाई (वीविंग)|रंगाई|परिसज्जा|कताई (स्पिनिंग)|Home Science_C12|30
10|दो धागों के सेट को आपस में गूंथकर कपड़ा बनाने की विधि क्या है?|बुनाई (वीविंग)|निटिंग (बुनाई)|फेल्टिंग|बॉन्डिंग|बुनाई (वीविंग)|Home Science_C12|30
11|कौन से रेशे में नमी सोखने की क्षमता सबसे अधिक होती है?|नायलॉन|पॉलिएस्टर|कपास|एक्रिलिक|कपास|Home Science_C12|30
12|किस रेशे में सिलवटें आसानी से नहीं पड़ती हैं?|कपास|लिनन|पॉलिएस्टर|रेशम|पॉलिएस्टर|Home Science_C12|30
13|लिनन का रेशा किस पौधे से प्राप्त होता है?|कपास|जूट|सन (फ्लैक्स)|नारियल|सन (फ्लैक्स)|Home Science_C12|30
14|ऊन की मुख्य विशेषता क्या है?|ठंडक देना|गर्मी देना|पानी सोखना|मजबूती|गर्मी देना|Home Science_C12|30
15|पुनर्निर्मित सेल्युलोज फाइबर का उदाहरण कौन सा है?|नायलॉन|रेयॉन|पॉलिएस्टर|एक्रिलिक|रेयॉन|Home Science_C12|30
16|'गोल्डन फाइबर' किसे कहा जाता है?|कपास|जूट|रेशम|ऊन|जूट|Home Science_C12|30
17|नारियल की छाल से प्राप्त रेशा क्या कहलाता है?|जूट|कॉयर|सन|हेंप|कॉयर|Home Science_C12|30
18|ऊन के रेशे में मौजूद प्राकृतिक प्रोटीन का नाम क्या है?|फाइब्रोइन|सेरीसिन|केराटिन|सेल्युलोज|केराटिन|Home Science_C12|30
19|रेशम के कीड़े द्वारा बनाए गए कोकून से क्या प्राप्त होता है?|ऊन|कपास|रेशम|जूट|रेशम|Home Science_C12|30
20|कौन सा रेशा जलने पर प्लास्टिक की तरह गंध देता है?|कपास|ऊन|रेशम|नायलॉन|नायलॉन|Home Science_C12|30
21|एक ही धागे से फंदे बनाकर कपड़ा बनाने की विधि को क्या कहते हैं?|वीविंग|निटिंग|कताई|फेल्टिंग|निटिंग|Home Science_C12|30
22|वस्त्रों को आकर्षक बनाने और उनकी उपयोगिता बढ़ाने के लिए की जाने वाली प्रक्रिया क्या कहलाती है?|कताई|बुनाई|परिसज्जा (फिनिशिंग)|धुनाई|परिसज्जा (फिनिशिंग)|Home Science_C12|30
23|सूती कपड़े की मुख्य विशेषता क्या है?|यह गर्मी सोखता है और आरामदायक होता है|यह गर्म होता है|इसमें सिलवटें नहीं पड़ती|यह बहुत महंगा होता है|यह गर्मी सोखता है और आरामदायक होता है|Home Science_C12|30
24|सबसे मजबूत प्राकृतिक रेशा कौन सा है?|कपास|ऊन|रेशम|जूट|रेशम|Home Science_C12|30
25|एस्बेस्टस किस प्रकार का रेशा है?|प्राणिज|वनस्पतिक|खनिज|मानव निर्मित|खनिज|Home Science_C12|30
26|'जादुई रेशा' (Magic Fiber) की संज्ञा किसे दी गई है?|रेयॉन|नायलॉन|कपास|ऊन|नायलॉन|Home Science_C12|30
27|ऊन की स्केलिंग (scaling) विशेषता के कारण कौन सी प्रक्रिया संभव होती है?|रंगाई|छपाई|नमदा बनाना (फेल्टिंग)|बुनाई|नमदा बनाना (फेल्टिंग)|Home Science_C12|30
28|स्टेप्पल फाइबर (Staple fibers) क्या होते हैं?|लंबे रेशे|छोटे रेशे|मानव निर्मित रेशे|खनिज रेशे|छोटे रेशे|Home Science_C12|30
29|फिलामेंट फाइबर (Filament fibers) का उदाहरण कौन सा है?|कपास|ऊन|रेशम|जूट|रेशम|Home Science_C12|30
30|कपड़े पर रंग चढ़ाने की प्रक्रिया क्या कहलाती है?|धुलाई|ब्लीचिंग|रंगाई (Dyeing)|कैलेंडरिंग|रंगाई (Dyeing)|Home Science_C12|30
31|किस रेशे को 'कृत्रिम रेशम' (Artificial Silk) भी कहा जाता है?|नायलॉन|रेयॉन|पॉलिएस्टर|एक्रिलिक|रेयॉन|Home Science_C12|30
32|मरसराइजिंग (Mercerizing) की परिसज्जा किस कपड़े पर की जाती है?|ऊनी|रेशमी|सूती|नायलॉन|सूती|Home Science_C12|30
33|कौन सा रेशा ताप का अच्छा सुचालक है, जिससे गर्मियों में ठंडक मिलती है?|ऊन|पॉलिएस्टर|लिनन|एक्रिलिक|लिनन|Home Science_C12|30
34|धागे की मोटाई या बारीकी को किसमें मापा जाता है?|काउंट (Count)|डेनियर (Denier)|ग्राम|मीटर|काउंट (Count)|Home Science_C12|30
35|पॉलिएस्टर और कपास के रेशों को मिलाकर बनाया गया कपड़ा क्या कहलाता है?|टेरीकॉट|टेरीवूल|कॉट्सवूल|रेयॉन|टेरीकॉट|Home Science_C12|30
