id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|वह व्यक्ति जो अपनी आवश्यकताओं के लिए वस्तुएं और सेवाएं खरीदता है, क्या कहलाता है?|विक्रेता|उत्पादक|उपभोक्ता|वितरक|उपभोक्ता|Home Science_C15|30
2|उपभोक्ता संरक्षण अधिनियम (Consumer Protection Act) भारत में कब लागू किया गया?|1947|1950|1986|2001|1986|Home Science_C15|30
3|वस्तु खरीदते समय उपभोक्ता को क्या प्राप्त करने का अधिकार है?|केवल वस्तु|गारंटी/वारंटी कार्ड|दुकानदार का पता|केवल बिल|गारंटी/वारंटी कार्ड|Home Science_C15|30
4|ISI मार्क किन उत्पादों पर लगाया जाता है?|सोने के आभूषण|खाद्य पदार्थ|बिजली के उपकरण|ऊन के वस्त्र|बिजली के उपकरण|Home Science_C15|30
5|FPO मार्क का संबंध किन उत्पादों से है?|मसाले|प्रसंस्कृत फल उत्पाद (जैम, जूस)|अनाज|घी|प्रसंस्कृत फल उत्पाद (जैम, जूस)|Home Science_C15|30
6|जागो ग्राहक जागो' किसका नारा है?|विक्रेता शिक्षा|उत्पादक शिक्षा|उपभोक्ता शिक्षा|वितरक शिक्षा|उपभोक्ता शिक्षा|Home Science_C15|30
7|वस्तु या सेवा में कमी पाए जाने पर उपभोक्ता को कहाँ शिकायत करनी चाहिए?|पुलिस स्टेशन|उपभोक्ता मंच|पंचायत|नगर निगम|उपभोक्ता मंच|Home Science_C15|30
8|उपभोक्ता का मुख्य अधिकार क्या है?|चयन का अधिकार|सुरक्षा का अधिकार|सूचना का अधिकार|उपरोक्त सभी|उपरोक्त सभी|Home Science_C15|30
9|हॉलमार्क का चिन्ह किस पर होता है?|खाद्य तेल|दवाइयां|सोने-चांदी के आभूषण|कपड़े|सोने-चांदी के आभूषण|Home Science_C15|30
10|उपभोक्ता का क्या कर्तव्य है?|वस्तु का बिल लेना|गुणवत्ता की जांच करना|मानक चिन्ह देखना|उपरोक्त सभी|उपरोक्त सभी|Home Science_C15|30
11|MRP का पूरा नाम क्या है?|न्यूनतम खुदरा मूल्य|मध्यम खुदरा मूल्य|अधिकतम खुदरा मूल्य|मुख्य खुदरा मूल्य|अधिकतम खुदरा मूल्य|Home Science_C15|30
12|विश्व उपभोक्ता अधिकार दिवस कब मनाया जाता है?|15 जनवरी|15 मार्च|15 मई|15 जुलाई|15 मार्च|Home Science_C15|30
13|एक अच्छे उपभोक्ता का गुण क्या है?|जागरूक होना|भावुक होना|लापरवाह होना|अज्ञानी होना|जागरूक होना|Home Science_C15|30
14|वस्तु की पैकिंग पर दी गई जानकारी में क्या शामिल होता है?|मात्रा|मूल्य|अवसान तिथि|उपरोक्त सभी|उपरोक्त सभी|Home Science_C15|30
15|उपभोक्ता की समस्याओं में से एक है:|अधिक विकल्प|कम कीमत|मिलावट|अच्छी गुणवत्ता|मिलावट|Home Science_C15|30
16|एगमार्क (AGMARK) मानक किससे संबंधित है?|इलेक्ट्रॉनिक सामान|कपड़े|कृषि उत्पाद|सीमेंट|कृषि उत्पाद|Home Science_C15|30
17|शिकायत निवारण का अधिकार उपभोक्ता को क्या सुविधा देता है?|वस्तु वापस करने की|कीमत कम कराने की|दोषपूर्ण वस्तु के बदले नई वस्तु या पैसा वापसी|दुकानदार से बहस करने की|दोषपूर्ण वस्तु के बदले नई वस्तु या पैसा वापसी|Home Science_C15|30
18|उपभोक्ता शिक्षा का क्या लाभ है?|शोषण से बचाव|सही वस्तु का चुनाव|धन का सही उपयोग|उपरोक्त सभी|उपरोक्त सभी|Home Science_C15|30
19|कम तौलना उपभोक्ता के किस अधिकार का हनन है?|सुरक्षा का अधिकार|चयन का अधिकार|सुनवाई का अधिकार|सूचित किए जाने का अधिकार|सूचित किए जाने का अधिकार|Home Science_C15|30
20|उपभोक्ता को वस्तु खरीदते समय जल्दबाजी क्यों नहीं करनी चाहिए?|दुकानदार परेशान हो जाता है|वस्तु की सही जांच नहीं हो पाती|वस्तु महंगी मिलती है|बाजार बंद हो जाता है|वस्तु की सही जांच नहीं हो पाती|Home Science_C15|30
21|एक इको-फ्रेंडली उत्पाद पर कौन सा लेबल लगा होता है?|ISI|FPO|इकोमार्क|हॉलमार्क|इकोमार्क|Home Science_C15|30
22|उपभोक्ता विवाद निवारण के लिए कितने स्तरों पर व्यवस्था की गई है?|एक|दो|तीन (जिला, राज्य, राष्ट्रीय)|चार|तीन (जिला, राज्य, राष्ट्रीय)|Home Science_C15|30
