id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|एक निश्चित अवधि के लिए आय-व्यय के पूर्वानुमान को क्या कहते हैं?|बचत|निवेश|बजट|खर्च|बजट|Home Science_C14|30
2|घरेलू बजट बनाने का मुख्य उद्देश्य क्या है?|अधिक खर्च करना|आय और व्यय में संतुलन बनाना|कर्ज लेना|पैसे बर्बाद करना|आय और व्यय में संतुलन बनाना|Home Science_C14|30
3|जब आय से अधिक व्यय होता है, तो वह कौन सा बजट कहलाता है?|संतुलित बजट|बचत का बजट|घाटे का बजट|आदर्श बजट|घाटे का बजट|Home Science_C14|30
4|निम्नलिखित में से कौन सा व्यय निश्चित (Fixed) है?|मकान का किराया|मनोरंजन पर खर्च|कपड़ों पर खर्च|भोजन पर खर्च|मकान का किराया|Home Science_C14|30
5|बजट का सबसे अच्छा प्रकार कौन सा माना जाता है?|घाटे का बजट|संतुलित बजट|बचत का बजट|शून्य बजट|बचत का बजट|Home Science_C14|30
6|पारिवारिक आय का वह हिस्सा जो आवश्यकताओं की पूर्ति के बाद शेष बचता है, क्या कहलाता है?|व्यय|बचत|निवेश|आय|बचत|Home Science_C14|30
7|निम्नलिखित में से कौन पारिवारिक आय का स्रोत नहीं है?|वेतन|मकान का किराया|दोस्तों से उधार|पेंशन|दोस्तों से उधार|Home Science_C14|30
8|एंजेल के नियमानुसार, आय बढ़ने पर किस पर होने वाले व्यय का प्रतिशत घट जाता है?|शिक्षा|मनोरंजन|भोजन|स्वास्थ्य|भोजन|Home Science_C14|30
9|बजट बनाने का पहला कदम क्या है?|व्यय को लिखना|आय का अनुमान लगाना|बचत करना|निवेश करना|आय का अनुमान लगाना|Home Science_C14|30
10|बच्चों की शिक्षा पर किया गया व्यय किस प्रकार का व्यय है?|निश्चित व्यय|अर्ध-निश्चित व्यय|अतिरिक्त व्यय|अनावश्यक व्यय|अर्ध-निश्चित व्यय|Home Science_C14|30
11|'आय - बचत = ?'|खर्च|निवेश|कर्ज|पूंजी|खर्च|Home Science_C14|30
12|भविष्य को सुरक्षित रखने के लिए क्या आवश्यक है?|अधिक खर्च करना|बचत और निवेश करना|कर्ज लेना|लापरवाह रहना|बचत और निवेश करना|Home Science_C14|30
13|कौन सा कारक घरेलू बजट को प्रभावित करता है?|परिवार के सदस्यों की संख्या|पारिवारिक आय|रहने का स्थान|उपरोक्त सभी|उपरोक्त सभी|Home Science_C14|30
14|मासिक बजट किस अवधि के लिए बनाया जाता है?|एक दिन|एक सप्ताह|एक महीना|एक साल|एक महीना|Home Science_C14|30
15|बिना किसी पूर्व योजना के होने वाला खर्च क्या कहलाता है?|निश्चित खर्च|आकस्मिक खर्च|मासिक खर्च|दैनिक खर्च|आकस्मिक खर्च|Home Science_C14|30
16|प्रत्यक्ष आय (Direct Income) का उदाहरण क्या है?|वेतन|घर के बगीचे की सब्जियां|सिलाई मशीन|मुफ्त शिक्षा|वेतन|Home Science_C14|30
17|अप्रत्यक्ष आय (Indirect Income) का उदाहरण क्या है?|पेंशन|बोनस|कंपनी द्वारा दिया गया मकान|ब्याज|कंपनी द्वारा दिया गया मकान|Home Science_C14|30
18|बैंक में बचत खाता खोलना किसका उदाहरण है?|व्यय|बचत|कर्ज|हानि|बचत|Home Science_C14|30
